id	replicate	trayid	traynumber	rowcoor	colcoor	rep_type	water_type	quality	otherpos	othergeno
9701	4	49_i_h	294	B	6	i	h	1	0	0
9718	4	49_i_h	294	B	7	i	h	1	0	0
9514	4	49_i_h	294	B	8	i	h	1	0	0
9836	4	49_i_h	294	C	1	i	h	1	0	0
9530	4	49_i_h	294	C	2	i	h	1	0	0
9615	4	49_i_h	294	C	3	i	h	1	0	0
6217	4	49_i_h	294	C	4	i	h	1	0	0
9807	4	49_i_h	294	C	5	i	h	1	0	0
9597	4	49_i_h	294	C	6	i	h	1	0	0
9845	4	49_i_h	294	C	7	i	h	1	0	0
9749	4	49_i_h	294	C	8	i	h	1	0	0
6099	4	49_i_h	294	D	1	i	h	1	0	0
9541	4	49_i_h	294	D	2	i	h	1	0	0
9739	4	49_i_h	294	D	3	i	h	1	0	0
7305	4	49_i_h	294	D	4	i	h	1	0	0
2	4	49_i_h	294	D	5	i	h	1	0	0
9559	4	49_i_h	294	D	6	i	h	1	0	0
6173	4	49_i_h	294	D	7	i	h	1	0	0
9585	4	49_i_h	294	D	8	i	h	1	0	0
9716	4	49_i_h	294	E	2	i	h	1	0	0
6131	4	49_i_h	294	E	3	i	h	1	0	0
6111	4	49_i_h	294	E	4	i	h	1	0	0
9779	4	49_i_h	294	E	5	i	h	1	0	0
9549	4	49_i_h	294	E	6	i	h	1	0	0
6151	4	49_i_h	294	E	7	i	h	1	0	0
9882	4	50_i_h	295	A	2	i	h	1	0	0
6915	4	50_i_h	295	A	3	i	h	1	0	0
9573	4	50_i_h	295	A	4	i	h	1	0	0
9846	4	50_i_h	295	A	5	i	h	1	0	0
9557	4	50_i_h	295	A	6	i	h	1	0	0
5349	4	50_i_h	295	A	7	i	h	1	0	0
9918	4	50_i_h	295	B	1	i	h	1	0	0
159	4	50_i_h	295	B	2	i	h	1	0	0
9656	4	50_i_h	295	B	3	i	h	1	0	0
9339	4	50_i_h	295	B	4	i	h	1	0	0
9663	4	50_i_h	295	B	5	i	h	1	0	0
9906	4	50_i_h	295	B	6	i	h	1	0	0
9409	4	50_i_h	295	B	7	i	h	1	0	0
9744	4	50_i_h	295	B	8	i	h	1	0	0
9769	4	50_i_h	295	C	1	i	h	1	0	0
9645	4	50_i_h	295	C	2	i	h	1	0	0
9817	4	50_i_h	295	C	3	i	h	1	0	0
9826	4	50_i_h	295	C	4	i	h	1	0	0
8420	4	50_i_h	295	C	5	i	h	1	0	0
9529	4	50_i_h	295	C	6	i	h	1	0	0
9554	4	50_i_h	295	C	7	i	h	1	0	0
6989	4	50_i_h	295	C	8	i	h	1	0	0
9587	4	50_i_h	295	D	1	i	h	1	0	0
9625	4	50_i_h	295	D	2	i	h	1	0	0
9759	4	50_i_h	295	D	3	i	h	1	0	0
9371	4	50_i_h	295	D	4	i	h	1	0	0
9641	4	50_i_h	295	D	5	i	h	1	0	0
7163	4	50_i_h	295	D	6	i	h	1	0	0
9416	4	50_i_h	295	D	7	i	h	1	0	0
8244	4	50_i_h	295	D	8	i	h	1	0	0
7025	4	50_i_h	295	E	2	i	h	1	0	0
9619	4	50_i_h	295	E	3	i	h	1	0	0
9867	4	50_i_h	295	E	4	i	h	1	0	0
8214	4	50_i_h	295	E	5	i	h	1	0	0
7147	4	50_i_h	295	E	6	i	h	1	0	0
8337	4	50_i_h	295	E	7	i	h	1	0	0
763	4	51_i_h	296	A	2	i	h	1	0	0
6961	4	51_i_h	296	A	3	i	h	1	0	0
8243	4	51_i_h	296	A	4	i	h	1	0	0
9832	4	51_i_h	296	A	5	i	h	1	0	0
9602	4	51_i_h	296	A	6	i	h	1	0	0
768	4	51_i_h	296	A	7	i	h	1	0	0
6042	4	51_i_h	296	B	1	i	h	1	0	0
6938	4	51_i_h	296	B	2	i	h	1	0	0
9787	4	51_i_h	296	B	3	i	h	1	0	0
9871	4	51_i_h	296	B	4	i	h	1	0	0
9803	4	51_i_h	296	B	5	i	h	1	0	0
6209	4	51_i_h	296	B	6	i	h	1	0	0
9839	4	51_i_h	296	B	7	i	h	1	0	0
7000	4	51_i_h	296	B	8	i	h	1	0	0
9121	4	51_i_h	296	C	1	i	h	1	0	0
6189	4	51_i_h	296	C	2	i	h	1	0	0
9576	4	51_i_h	296	C	3	i	h	1	0	0
9898	4	51_i_h	296	C	4	i	h	1	0	0
6177	4	51_i_h	296	C	5	i	h	1	0	0
9866	4	51_i_h	296	C	6	i	h	1	0	0
9905	4	51_i_h	296	C	7	i	h	1	0	0
7165	4	51_i_h	296	C	8	i	h	1	0	0
9427	4	51_i_h	296	D	1	i	h	1	0	0
7162	4	51_i_h	296	D	2	i	h	1	0	0
5856	4	51_i_h	296	D	3	i	h	1	0	0
9533	4	51_i_h	296	D	4	i	h	1	0	0
9764	4	51_i_h	296	D	5	i	h	1	0	0
9651	4	51_i_h	296	D	6	i	h	1	0	0
9561	4	51_i_h	296	D	7	i	h	1	0	0
9343	4	51_i_h	296	D	8	i	h	1	0	0
9795	4	51_i_h	296	E	2	i	h	1	0	0
8387	4	51_i_h	296	E	3	i	h	1	0	0
9542	4	51_i_h	296	E	4	i	h	1	0	0
7003	4	51_i_h	296	E	5	i	h	1	0	0
9526	4	51_i_h	296	E	6	i	h	1	0	0
8230	4	51_i_h	296	E	7	i	h	1	0	0
9588	4	52_i_h	297	A	2	i	h	1	0	0
6191	4	52_i_h	297	A	3	i	h	1	0	0
9544	4	52_i_h	297	A	4	i	h	1	0	0
7316	4	52_i_h	297	A	5	i	h	1	0	0
6203	4	52_i_h	297	A	6	i	h	1	0	0
9747	4	52_i_h	297	A	7	i	h	1	0	0
5486	4	52_i_h	297	B	1	i	h	1	0	0
9799	4	52_i_h	297	B	2	i	h	1	0	0
9697	4	52_i_h	297	B	3	i	h	1	0	0
9536	4	52_i_h	297	B	4	i	h	1	0	0
6115	4	52_i_h	297	B	5	i	h	1	0	0
9722	4	52_i_h	297	B	6	i	h	1	0	0
9736	4	52_i_h	297	B	7	i	h	1	0	0
7430	4	52_i_h	297	B	8	i	h	1	0	0
9821	4	52_i_h	297	C	1	i	h	1	0	0
7071	4	52_i_h	297	C	2	i	h	1	0	0
6148	4	52_i_h	297	C	3	i	h	1	0	0
6085	4	52_i_h	297	C	4	i	h	1	0	0
9523	4	52_i_h	297	C	5	i	h	1	0	0
9910	4	52_i_h	297	C	6	i	h	1	0	0
9332	4	52_i_h	297	C	7	i	h	1	0	0
7250	4	52_i_h	297	C	8	i	h	1	0	0
6092	4	52_i_h	297	D	1	i	h	1	0	0
6040	4	52_i_h	297	D	2	i	h	1	0	0
7164	4	52_i_h	297	D	3	i	h	1	0	0
9565	4	52_i_h	297	D	4	i	h	1	0	0
9593	4	52_i_h	297	D	5	i	h	1	0	0
265	4	52_i_h	297	D	6	i	h	1	0	0
9582	4	52_i_h	297	D	7	i	h	1	0	0
9880	4	52_i_h	297	D	8	i	h	1	0	0
7028	4	52_i_h	297	E	2	i	h	1	0	0
8236	4	52_i_h	297	E	3	i	h	1	0	0
9647	4	52_i_h	297	E	4	i	h	1	0	0
1552	4	52_i_h	297	E	5	i	h	1	0	0
9531	4	52_i_h	297	E	6	i	h	1	0	0
9869	4	52_i_h	297	E	7	i	h	1	0	0
9828	4	53_i_h	298	A	2	i	h	1	0	0
9421	4	53_i_h	298	A	3	i	h	1	0	0
9928	4	53_i_h	298	A	4	i	h	1	0	0
9901	4	53_i_h	298	A	5	i	h	1	0	0
9831	4	53_i_h	298	A	6	i	h	1	0	0
9883	4	53_i_h	298	A	7	i	h	1	0	0
7244	4	53_i_h	298	B	1	i	h	1	0	0
9879	4	53_i_h	298	B	2	i	h	1	0	0
9720	4	53_i_h	298	B	3	i	h	1	0	0
9848	4	53_i_h	298	B	4	i	h	1	0	0
9868	4	53_i_h	298	B	5	i	h	1	0	0
9598	4	53_i_h	298	B	6	i	h	1	0	0
7378	4	53_i_h	298	B	7	i	h	1	0	0
9470	4	53_i_h	298	B	8	i	h	1	0	0
6195	4	53_i_h	298	C	1	i	h	1	0	0
9992	4	53_i_h	298	C	2	i	h	1	0	0
7026	4	53_i_h	298	C	3	i	h	1	0	0
9510	4	53_i_h	298	C	4	i	h	1	0	0
9511	4	53_i_h	298	C	5	i	h	1	0	0
6145	4	53_i_h	298	C	6	i	h	1	0	0
9853	4	53_i_h	298	C	7	i	h	1	0	0
6986	4	53_i_h	298	C	8	i	h	1	0	0
8240	4	53_i_h	298	D	1	i	h	1	0	0
6008	4	53_i_h	298	D	2	i	h	1	0	0
6244	4	53_i_h	298	D	3	i	h	1	0	0
7102	4	53_i_h	298	D	4	i	h	1	0	0
7092	4	53_i_h	298	D	5	i	h	1	0	0
8249	4	53_i_h	298	D	6	i	h	1	0	0
9707	4	53_i_h	298	D	7	i	h	1	0	0
9506	4	53_i_h	298	D	8	i	h	1	0	0
8227	4	53_i_h	298	E	2	i	h	1	0	0
9643	4	53_i_h	298	E	3	i	h	1	0	0
9521	4	53_i_h	298	E	4	i	h	1	0	0
9606	4	53_i_h	298	E	5	i	h	1	0	0
9726	4	53_i_h	298	E	6	i	h	1	0	0
7288	4	53_i_h	298	E	7	i	h	1	0	0
5151	4	54_i_h	299	A	2	i	h	1	0	0
9569	4	54_i_h	299	A	3	i	h	1	0	0
9519	4	54_i_h	299	A	4	i	h	1	0	0
6180	4	54_i_h	299	A	5	i	h	1	0	0
9802	4	54_i_h	299	A	6	i	h	1	0	0
9545	4	54_i_h	299	A	7	i	h	1	0	0
7273	4	54_i_h	299	B	1	i	h	1	0	0
6107	4	54_i_h	299	B	2	i	h	1	0	0
9660	4	54_i_h	299	B	3	i	h	1	0	0
8264	4	54_i_h	299	B	4	i	h	1	0	0
6897	4	54_i_h	299	B	5	i	h	1	0	0
9804	4	54_i_h	299	B	6	i	h	1	0	0
9125	4	54_i_h	299	B	7	i	h	1	0	0
9534	4	54_i_h	299	B	8	i	h	1	0	0
6202	4	54_i_h	299	C	1	i	h	1	0	0
7002	4	54_i_h	299	C	2	i	h	1	0	0
9834	4	54_i_h	299	C	3	i	h	1	0	0
9657	4	54_i_h	299	C	4	i	h	1	0	0
9873	4	54_i_h	299	C	5	i	h	1	0	0
6097	4	54_i_h	299	C	6	i	h	1	0	0
9813	4	54_i_h	299	C	7	i	h	1	0	0
8241	4	54_i_h	299	C	8	i	h	1	0	0
7323	4	54_i_h	299	D	1	i	h	1	0	0
9819	4	54_i_h	299	D	2	i	h	1	0	0
6125	4	54_i_h	299	D	3	i	h	1	0	0
9553	4	54_i_h	299	D	4	i	h	1	0	0
9638	4	54_i_h	299	D	5	i	h	1	0	0
5800	4	54_i_h	299	D	6	i	h	1	0	0
9659	4	54_i_h	299	D	7	i	h	1	0	0
9850	4	54_i_h	299	D	8	i	h	1	0	0
9706	4	54_i_h	299	E	2	i	h	1	0	0
9637	4	54_i_h	299	E	3	i	h	1	0	0
6098	4	54_i_h	299	E	4	i	h	1	0	0
7354	4	54_i_h	299	E	5	i	h	1	0	0
6992	4	54_i_h	299	E	6	i	h	1	0	0
5741	4	54_i_h	299	E	7	i	h	1	0	0
9579	4	55_i_h	300	A	2	i	h	1	0	0
9586	4	55_i_h	300	A	3	i	h	1	0	0
9732	4	55_i_h	300	A	4	i	h	bad	0	missing
6997	4	55_i_h	300	A	5	i	h	1	0	0
9895	4	55_i_h	300	A	6	i	h	1	0	0
5779	4	55_i_h	300	A	7	i	h	1	0	0
7394	4	55_i_h	300	B	1	i	h	1	0	0
9612	4	55_i_h	300	B	2	i	h	1	0	0
9790	4	55_i_h	300	B	3	i	h	1	0	0
9098	4	55_i_h	300	B	4	i	h	1	0	0
9772	4	55_i_h	300	B	5	i	h	1	0	0
9503	4	55_i_h	300	B	6	i	h	1	0	0
9738	4	55_i_h	300	B	7	i	h	1	0	0
9775	4	55_i_h	300	B	8	i	h	1	0	0
9897	4	55_i_h	300	C	1	i	h	1	0	0
7203	4	55_i_h	300	C	2	i	h	1	0	0
9870	4	55_i_h	300	C	3	i	h	1	0	0
9705	4	55_i_h	300	C	4	i	h	1	0	0
6114	4	55_i_h	300	C	5	i	h	1	0	0
7169	4	55_i_h	300	C	6	i	h	1	0	0
6194	4	55_i_h	300	C	7	i	h	1	0	0
7031	4	55_i_h	300	C	8	i	h	1	0	0
9854	4	55_i_h	300	D	1	i	h	bad	0	9732
6979	4	55_i_h	300	D	2	i	h	1	0	0
9634	4	55_i_h	300	D	3	i	h	1	0	0
6126	4	55_i_h	300	D	4	i	h	1	0	0
403	4	55_i_h	300	D	5	i	h	1	0	0
9394	4	55_i_h	300	D	6	i	h	1	0	0
6184	4	55_i_h	300	D	7	i	h	1	0	0
9938	4	55_i_h	300	D	8	i	h	1	0	0
7296	4	55_i_h	300	E	2	i	h	1	0	0
1	4	55_i_h	300	E	3	i	h	1	0	0
9661	4	55_i_h	300	E	4	i	h	1	0	0
9789	4	55_i_h	300	E	5	i	h	1	0	0
9755	4	55_i_h	300	E	6	i	h	1	0	0
9885	4	55_i_h	300	E	7	i	h	1	0	0
9822	4	56_i_h	301	A	2	i	h	1	0	0
7130	4	56_i_h	301	A	3	i	h	1	0	0
9835	4	56_i_h	301	A	4	i	h	1	0	0
9887	4	56_i_h	301	A	5	i	h	1	0	0
6940	4	56_i_h	301	A	6	i	h	1	0	0
9577	4	56_i_h	301	A	7	i	h	1	0	0
9635	4	56_i_h	301	B	1	i	h	1	0	0
6243	4	56_i_h	301	B	2	i	h	1	0	0
7282	4	56_i_h	301	B	3	i	h	1	0	0
9699	4	56_i_h	301	B	4	i	h	1	0	0
9886	4	56_i_h	301	B	5	i	h	1	0	0
9847	4	56_i_h	301	B	6	i	h	1	0	0
8247	4	56_i_h	301	B	7	i	h	1	0	0
9708	4	56_i_h	301	B	8	i	h	1	0	0
9904	4	56_i_h	301	C	1	i	h	1	0	0
9525	4	56_i_h	301	C	2	i	h	1	0	0
9737	4	56_i_h	301	C	3	i	h	1	0	0
9057	4	56_i_h	301	C	4	i	h	1	0	0
8351	4	56_i_h	301	C	5	i	h	1	0	0
10014	4	56_i_h	301	C	6	i	h	1	0	0
9616	4	56_i_h	301	C	7	i	h	1	0	0
9852	4	56_i_h	301	C	8	i	h	1	0	0
9881	4	56_i_h	301	D	1	i	h	1	0	0
9567	4	56_i_h	301	D	2	i	h	1	0	0
6112	4	56_i_h	301	D	3	i	h	1	0	0
8237	4	56_i_h	301	D	4	i	h	1	0	0
9947	4	56_i_h	301	D	5	i	h	1	0	0
9849	4	56_i_h	301	D	6	i	h	1	0	0
6137	4	56_i_h	301	D	7	i	h	1	0	0
7126	4	56_i_h	301	D	8	i	h	1	0	0
9581	4	56_i_h	301	E	2	i	h	1	0	0
9878	4	56_i_h	301	E	3	i	h	1	0	0
915	4	56_i_h	301	E	4	i	h	1	0	0
6105	4	56_i_h	301	E	5	i	h	1	0	0
9876	4	56_i_h	301	E	6	i	h	1	0	0
9941	4	56_i_h	301	E	7	i	h	1	0	0
7207	4	57_i_h	302	A	2	i	h	1	0	0
9298	4	57_i_h	302	A	3	i	h	1	0	0
9515	4	57_i_h	302	A	4	i	h	1	0	0
6174	4	57_i_h	302	A	5	i	h	1	0	0
6136	4	57_i_h	302	A	6	i	h	1	0	0
932	4	57_i_h	302	A	7	i	h	1	0	0
2317	4	57_i_h	302	B	1	i	h	1	0	0
9754	4	57_i_h	302	B	2	i	h	1	0	0
7255	4	57_i_h	302	B	3	i	h	1	0	0
6132	4	57_i_h	302	B	4	i	h	1	0	0
9584	4	57_i_h	302	B	5	i	h	1	0	0
9527	4	57_i_h	302	B	6	i	h	1	0	0
9833	4	57_i_h	302	B	7	i	h	1	0	0
9920	4	57_i_h	302	B	8	i	h	1	0	0
9900	4	57_i_h	302	C	1	i	h	1	0	0
7063	4	57_i_h	302	C	2	i	h	1	0	0
9820	4	57_i_h	302	C	3	i	h	1	0	0
9812	4	57_i_h	302	C	4	i	h	1	0	0
9781	4	57_i_h	302	C	5	i	h	1	0	0
7072	4	57_i_h	302	C	6	i	h	1	0	0
9115	4	57_i_h	302	C	7	i	h	1	0	0
9546	4	57_i_h	302	C	8	i	h	1	0	0
7280	4	57_i_h	302	D	1	i	h	1	0	0
9507	4	57_i_h	302	D	2	i	h	1	0	0
9758	4	57_i_h	302	D	3	i	h	1	0	0
9539	4	57_i_h	302	D	4	i	h	1	0	0
9543	4	57_i_h	302	D	5	i	h	1	0	0
8354	4	57_i_h	302	D	6	i	h	1	0	0
8246	4	57_i_h	302	D	7	i	h	1	0	0
9890	4	57_i_h	302	D	8	i	h	1	0	0
9594	4	57_i_h	302	E	2	i	h	1	0	0
9596	4	57_i_h	302	E	3	i	h	1	0	0
9698	4	57_i_h	302	E	4	i	h	1	0	0
7125	4	57_i_h	302	E	5	i	h	1	0	0
6963	4	57_i_h	302	E	6	i	h	1	0	0
6929	4	57_i_h	302	E	7	i	h	1	0	0
9560	4	58_i_h	303	A	2	i	h	1	0	0
9314	4	58_i_h	303	A	3	i	h	1	0	0
8343	4	58_i_h	303	A	4	i	h	1	0	0
9743	4	58_i_h	303	A	5	i	h	1	0	0
8311	4	58_i_h	303	A	6	i	h	1	0	0
6074	4	58_i_h	303	A	7	i	h	1	0	0
7307	4	58_i_h	303	B	1	i	h	1	0	0
7218	4	58_i_h	303	B	2	i	h	1	0	0
7013	4	58_i_h	303	B	3	i	h	1	0	0
9632	4	58_i_h	303	B	4	i	h	1	0	0
9723	4	58_i_h	303	B	5	i	h	1	0	0
9874	4	58_i_h	303	B	6	i	h	1	0	0
9644	4	58_i_h	303	B	7	i	h	1	0	0
7411	4	58_i_h	303	B	8	i	h	1	0	0
6210	4	58_i_h	303	C	1	i	h	1	0	0
9810	4	58_i_h	303	C	2	i	h	1	0	0
9610	5	58_i_h	303	C	3	i	h	1	0	0
9527	5	58_i_h	303	C	4	i	h	1	0	0
7143	5	58_i_h	303	C	5	i	h	1	0	0
9528	5	58_i_h	303	C	6	i	h	1	0	0
6073	5	58_i_h	303	C	7	i	h	1	0	0
6115	5	58_i_h	303	C	8	i	h	1	0	0
6191	5	58_i_h	303	D	1	i	h	1	0	0
7081	5	58_i_h	303	D	2	i	h	1	0	0
9737	5	58_i_h	303	D	3	i	h	1	0	0
7218	5	58_i_h	303	D	4	i	h	1	0	0
6198	5	58_i_h	303	D	5	i	h	1	0	0
9881	5	58_i_h	303	D	6	i	h	1	0	0
6194	5	58_i_h	303	D	7	i	h	1	0	0
9640	5	58_i_h	303	D	8	i	h	1	0	0
9589	5	58_i_h	303	E	2	i	h	1	0	0
7419	5	58_i_h	303	E	3	i	h	1	0	0
9529	5	58_i_h	303	E	4	i	h	1	0	0
9738	5	58_i_h	303	E	5	i	h	1	0	0
8237	5	58_i_h	303	E	6	i	h	1	0	0
8312	5	58_i_h	303	E	7	i	h	1	0	0
9810	5	59_i_h	304	A	2	i	h	1	0	0
9416	5	59_i_h	304	A	3	i	h	1	0	0
9886	5	59_i_h	304	A	4	i	h	1	0	0
5800	5	59_i_h	304	A	5	i	h	1	0	0
8420	5	59_i_h	304	A	6	i	h	1	0	0
6989	5	59_i_h	304	A	7	i	h	1	0	0
7102	5	59_i_h	304	B	1	i	h	1	0	0
9762	5	59_i_h	304	B	2	i	h	1	0	0
7207	5	59_i_h	304	B	3	i	h	1	0	0
9873	5	59_i_h	304	B	4	i	h	1	0	0
6992	5	59_i_h	304	B	5	i	h	1	0	0
9584	5	59_i_h	304	B	6	i	h	1	0	0
9622	5	59_i_h	304	B	7	i	h	1	0	0
6990	5	59_i_h	304	B	8	i	h	1	0	0
6109	5	59_i_h	304	C	1	i	h	1	0	0
765	5	59_i_h	304	C	2	i	h	1	0	0
6938	5	59_i_h	304	C	3	i	h	1	0	0
9596	5	59_i_h	304	C	4	i	h	1	0	0
9830	5	59_i_h	304	C	5	i	h	1	0	0
9795	5	59_i_h	304	C	6	i	h	1	0	0
9631	5	59_i_h	304	C	7	i	h	1	0	0
9519	5	59_i_h	304	C	8	i	h	1	0	0
9481	5	59_i_h	304	D	1	i	h	1	0	0
9394	5	59_i_h	304	D	2	i	h	1	0	0
8311	5	59_i_h	304	D	3	i	h	1	0	0
5486	5	59_i_h	304	D	4	i	h	1	0	0
9543	5	59_i_h	304	D	5	i	h	1	0	0
9761	5	59_i_h	304	D	6	i	h	1	0	0
9371	5	59_i_h	304	D	7	i	h	1	0	0
9850	5	59_i_h	304	D	8	i	h	1	0	0
9846	5	59_i_h	304	E	2	i	h	1	0	0
9659	5	59_i_h	304	E	3	i	h	1	0	0
9927	5	59_i_h	304	E	4	i	h	1	0	0
7077	5	59_i_h	304	E	5	i	h	1	0	0
6106	5	59_i_h	304	E	6	i	h	1	0	0
9843	5	59_i_h	304	E	7	i	h	1	0	0
7217	5	60_i_h	305	A	2	i	h	1	0	0
9928	5	60_i_h	305	A	3	i	h	1	0	0
9551	5	60_i_h	305	A	4	i	h	1	0	0
265	5	60_i_h	305	A	5	i	h	1	0	0
9924	5	60_i_h	305	A	6	i	h	1	0	0
9656	5	60_i_h	305	A	7	i	h	1	0	0
9831	5	60_i_h	305	B	1	i	h	1	0	0
6987	5	60_i_h	305	B	2	i	h	1	0	0
9766	5	60_i_h	305	B	3	i	h	1	0	0
9511	5	60_i_h	305	B	4	i	h	1	0	0
9772	5	60_i_h	305	B	5	i	h	1	0	0
7416	5	60_i_h	305	B	6	i	h	1	0	0
801	5	60_i_h	305	B	7	i	h	1	0	0
7430	5	60_i_h	305	B	8	i	h	1	0	0
9941	5	60_i_h	305	C	1	i	h	1	0	0
9636	5	60_i_h	305	C	2	i	h	1	0	0
1890	5	60_i_h	305	C	3	i	h	1	0	0
6151	5	60_i_h	305	C	4	i	h	1	0	0
9533	5	60_i_h	305	C	5	i	h	1	0	0
9894	5	60_i_h	305	C	6	i	h	1	0	0
9632	5	60_i_h	305	C	7	i	h	1	0	0
9583	5	60_i_h	305	C	8	i	h	1	0	0
9882	5	60_i_h	305	D	1	i	h	1	0	0
8231	5	60_i_h	305	D	2	i	h	1	0	0
9421	5	60_i_h	305	D	3	i	h	1	0	0
9470	5	60_i_h	305	D	4	i	h	1	0	0
9878	5	60_i_h	305	D	5	i	h	1	0	0
8236	5	60_i_h	305	D	6	i	h	1	0	0
9651	5	60_i_h	305	D	7	i	h	1	0	0
9845	5	60_i_h	305	D	8	i	h	1	0	0
9647	5	60_i_h	305	E	2	i	h	1	0	0
6216	5	60_i_h	305	E	3	i	h	1	0	0
9578	5	60_i_h	305	E	4	i	h	1	0	0
9558	5	60_i_h	305	E	5	i	h	1	0	0
9298	5	60_i_h	305	E	6	i	h	1	0	0
9825	5	60_i_h	305	E	7	i	h	1	0	0
7296	5	61_i_h	306	A	2	i	h	1	0	0
6132	5	61_i_h	306	A	3	i	h	1	0	0
6107	5	61_i_h	306	A	4	i	h	1	0	0
9581	5	61_i_h	306	A	5	i	h	1	0	0
9616	5	61_i_h	306	A	6	i	h	1	0	0
5768	5	61_i_h	306	A	7	i	h	1	0	0
9629	5	61_i_h	306	B	1	i	h	1	0	0
9869	5	61_i_h	306	B	2	i	h	1	0	0
6945	5	61_i_h	306	B	3	i	h	1	0	0
9713	5	61_i_h	306	B	4	i	h	1	0	0
9837	5	61_i_h	306	B	5	i	h	1	0	0
7072	5	61_i_h	306	B	6	i	h	1	0	0
9115	5	61_i_h	306	B	7	i	h	1	0	0
9565	5	61_i_h	306	B	8	i	h	1	0	0
5741	5	61_i_h	306	C	1	i	h	1	0	0
7337	5	61_i_h	306	C	2	i	h	1	0	0
5353	5	61_i_h	306	C	3	i	h	1	0	0
9736	5	61_i_h	306	C	4	i	h	1	0	0
9314	5	61_i_h	306	C	5	i	h	1	0	0
403	5	61_i_h	306	C	6	i	h	1	0	0
9343	5	61_i_h	306	C	7	i	h	1	0	0
9834	5	61_i_h	306	C	8	i	h	1	0	0
9888	5	61_i_h	306	D	1	i	h	1	0	0
9817	5	61_i_h	306	D	2	i	h	1	0	0
9874	5	61_i_h	306	D	3	i	h	1	0	0
7298	5	61_i_h	306	D	4	i	h	1	0	0
8337	5	61_i_h	306	D	5	i	h	1	0	0
9121	5	61_i_h	306	D	6	i	h	1	0	0
6929	5	61_i_h	306	D	7	i	h	1	0	0
7288	5	61_i_h	306	D	8	i	h	1	0	0
7280	5	61_i_h	306	E	2	i	h	1	0	0
9569	5	61_i_h	306	E	3	i	h	1	0	0
9739	5	61_i_h	306	E	4	i	h	1	0	0
9402	5	61_i_h	306	E	5	i	h	1	0	0
9821	5	61_i_h	306	E	6	i	h	1	0	0
9852	5	61_i_h	306	E	7	i	h	1	0	0
9915	5	62_i_h	307	A	2	i	h	1	0	0
6126	5	62_i_h	307	A	3	i	h	1	0	0
6137	5	62_i_h	307	A	4	i	h	1	0	0
9363	5	62_i_h	307	A	5	i	h	1	0	0
9722	5	62_i_h	307	A	6	i	h	1	0	0
9503	5	62_i_h	307	A	7	i	h	1	0	0
7003	5	62_i_h	307	B	1	i	h	1	0	0
9890	5	62_i_h	307	B	2	i	h	1	0	0
6008	5	62_i_h	307	B	3	i	h	1	0	0
6680	5	62_i_h	307	B	4	i	h	1	0	0
9125	5	62_i_h	307	B	5	i	h	1	0	0
9098	5	62_i_h	307	B	6	i	h	1	0	0
6188	5	62_i_h	307	B	7	i	h	1	0	0
6128	5	62_i_h	307	B	8	i	h	1	0	0
8365	5	62_i_h	307	C	1	i	h	1	0	0
9057	5	62_i_h	307	C	2	i	h	1	0	0
9823	5	62_i_h	307	C	3	i	h	1	0	0
915	5	62_i_h	307	C	4	i	h	1	0	0
7025	5	62_i_h	307	C	5	i	h	1	0	0
9534	5	62_i_h	307	C	6	i	h	1	0	0
9508	5	62_i_h	307	C	7	i	h	1	0	0
6963	5	62_i_h	307	C	8	i	h	1	0	0
8351	5	62_i_h	307	D	1	i	h	1	0	0
5151	5	62_i_h	307	D	2	i	h	1	0	0
6915	5	62_i_h	307	D	3	i	h	1	0	0
9561	5	62_i_h	307	D	4	i	h	1	0	0
9585	5	62_i_h	307	D	5	i	h	1	0	0
6142	5	62_i_h	307	D	6	i	h	1	0	0
9609	5	62_i_h	307	D	7	i	h	1	0	0
7125	5	62_i_h	307	D	8	i	h	1	0	0
7373	5	62_i_h	307	E	2	i	h	1	0	0
9853	5	62_i_h	307	E	3	i	h	1	0	0
9835	5	62_i_h	307	E	4	i	h	1	0	0
7268	5	62_i_h	307	E	5	i	h	1	0	0
9743	5	62_i_h	307	E	6	i	h	1	0	0
9726	5	62_i_h	307	E	7	i	h	1	0	0
7063	5	63_i_h	308	A	2	i	h	1	0	0
6961	5	63_i_h	308	A	3	i	h	1	0	0
9409	5	63_i_h	308	A	4	i	h	1	0	0
9759	5	63_i_h	308	A	5	i	h	1	0	0
9556	5	63_i_h	308	A	6	i	h	1	0	0
8241	5	63_i_h	308	A	7	i	h	1	0	0
9587	5	63_i_h	308	B	1	i	h	1	0	0
9573	5	63_i_h	308	B	2	i	h	1	0	0
9638	5	63_i_h	308	B	3	i	h	1	0	0
9594	5	63_i_h	308	B	4	i	h	1	0	0
6201	5	63_i_h	308	B	5	i	h	1	0	0
6114	5	63_i_h	308	B	6	i	h	1	0	0
9935	5	63_i_h	308	B	7	i	h	1	0	0
1	5	63_i_h	308	B	8	i	h	1	0	0
9826	5	63_i_h	308	C	1	i	h	1	0	0
9577	5	63_i_h	308	C	2	i	h	1	0	0
9764	5	63_i_h	308	C	3	i	h	1	0	0
768	5	63_i_h	308	C	4	i	h	1	0	0
7209	5	63_i_h	308	C	5	i	h	1	0	0
5784	5	63_i_h	308	C	6	i	h	1	0	0
9820	5	63_i_h	308	C	7	i	h	1	0	0
6184	5	63_i_h	308	C	8	i	h	1	0	0
7203	5	63_i_h	308	D	1	i	h	1	0	0
5779	5	63_i_h	308	D	2	i	h	1	0	0
