ACC_ID	SET	mean_Total_length_day001	mean_Total_length_day002	mean_Total_length_day003	mean_Total_length_day004	mean_Total_length_day005	mean_Euclidian_length_day001	mean_Euclidian_length_day002	mean_Euclidian_length_day003	mean_Euclidian_length_day004	mean_Euclidian_length_day005	mean_Root_tortuosity_day001	mean_Root_tortuosity_day002	mean_Root_tortuosity_day003	mean_Root_tortuosity_day004	mean_Root_tortuosity_day005	mean_Root_tortuosity_avg	mean_Root_growth_rate_day001-day002	mean_Root_growth_rate_day002-day003	mean_Root_growth_rate_day003-day004	mean_Root_growth_rate_day004-day005	mean_Root_growth_rate_avg	mean_Relative_root_growth_rate_day001-day002	mean_Relative_root_growth_rate_day002-day003	mean_Relative_root_growth_rate_day003-day004	mean_Relative_root_growth_rate_day004-day005	mean_Relative_root_growth_rate_avg	mean_Root_angle_day001	mean_Root_angle_day002	mean_Root_angle_day003	mean_Root_angle_day004	mean_Root_angle_day005	mean_Root_angle_avg	mean_Root_directional_equivalent_day001	mean_Root_directional_equivalent_day002	mean_Root_directional_equivalent_day003	mean_Root_directional_equivalent_day004	mean_Root_directional_equivalent_day005	mean_Root_directional_equivalent_avg	mean_Root_horizontal_index_day001	mean_Root_horizontal_index_day002	mean_Root_horizontal_index_day003	mean_Root_horizontal_index_day004	mean_Root_horizontal_index_day005	mean_Root_horizontal_index_avg	mean_Root_vertical_index_day001	mean_Root_vertical_index_day002	mean_Root_vertical_index_day003	mean_Root_vertical_index_day004	mean_Root_vertical_index_day005	mean_Root_vertical_index_avg	mean_Root_linearity_day001	mean_Root_linearity_day002	mean_Root_linearity_day003	mean_Root_linearity_day004	mean_Root_linearity_day005	mean_Root_linearity_avg	mean_Average_root_width_day001	mean_Average_root_width_day002	mean_Average_root_width_day003	mean_Average_root_width_day004	mean_Average_root_width_day005	mean_Average_root_width_avg	mean_Root_width_20_day001	mean_Root_width_20_day002	mean_Root_width_20_day003	mean_Root_width_20_day004	mean_Root_width_20_day005	mean_Root_width_20_avg	mean_Root_width_40_day001	mean_Root_width_40_day002	mean_Root_width_40_day003	mean_Root_width_40_day004	mean_Root_width_40_day005	mean_Root_width_40_avg	mean_Root_width_60_day001	mean_Root_width_60_day002	mean_Root_width_60_day003	mean_Root_width_60_day004	mean_Root_width_60_day005	mean_Root_width_60_avg	mean_Root_width_80_day001	mean_Root_width_80_day002	mean_Root_width_80_day003	mean_Root_width_80_day004	mean_Root_width_80_day005	mean_Root_width_80_avg	mean_Root_width_100_day001	mean_Root_width_100_day002	mean_Root_width_100_day003	mean_Root_width_100_day004	mean_Root_width_100_day005	mean_Root_width_100_avg
6926	2	108.4909333	182.6105556	261.75765	360.8926111	479.6662	101.4087333	168.9008333	243.8764	334.7031667	444.1376	1.065497069	1.078961157	1.078943043	1.090396804	1.09331994	1.083048258	88.10514286	87.62666667	99.52816667	115.3563333	97.40769167	0.923002543	0.54695897	0.533555419	0.338373881	0.594367892	4.806466667	3.543	3.39755	1.622888889	1.33225	3.828696032	0.2218	0.285722222	0.29075	0.288833333	0.308	0.290716667	4.7676	5.412777778	6.87415	9.264111111	13.5846	8.233312698	29.32273333	49.15377778	70.56905	96.85166667	129.18255	75.51531349	0.790533333	0.507944444	0.4536	0.505555556	0.60395	0.579111111	4.227333333	3.931555556	3.8898	4.067333333	4.14745	4.096118254	5.366733333	4.885611111	4.7939	4.900611111	4.96745	5.048100794	4.393133333	3.916833333	3.91235	3.943166667	3.9099	4.061953175	3.9606	3.864222222	3.65365	3.863611111	3.8867	3.878969841	3.776133333	3.592277778	3.48935	3.747111111	3.9032	3.735856349	3.6268	3.3955	3.59745	3.883722222	4.07045	3.751651587
6927	5	100.3495	259.7169524	401.8521579	578.6588571	768.9887143	91.8988125	238.6671429	367.4273684	533.8095238	709.3502381	1.092408102	1.099513144	1.102836256	1.08611125	1.085446159	1.090924826	142.0819333	150.2182778	164.9491053	187.2508	166.5398333	1.691408856	0.647694311	0.419724101	0.327263736	0.678897668	0.6470625	3.464095238	1.991	0.868380952	0.56047619	1.336555797	0.3029375	0.302714286	0.290052632	0.29447619	0.269190476	0.289389855	5.572625	10.69252381	12.80047368	13.71371429	16.38219048	12.21051739	26.3495625	68.80842857	107.1912105	154.9321429	206.7255714	122.0656087	0.645	0.573571429	0.545368421	0.427761905	0.429095238	0.512115942	5.0776875	4.399190476	4.322421053	4.315380952	4.190571429	4.445603623	6.7341875	5.358761905	5.291105263	5.120857143	5.023285714	5.438355072	5.3731875	4.40647619	4.247526316	4.16147619	3.980619048	4.394897826	4.76475	4.123666667	4.091842105	4.040428571	3.970380952	4.169908696	4.4221875	4.047666667	3.893684211	4.045857143	3.974380952	4.084852174	4.0820625	4.062	4.087842105	4.206904762	4.005190476	4.138962319
6928	5	149.2603571	300.8432632	440.6813158	618.9937059	821.15185	138.6999286	268.2886316	394.4557895	553.8702353	742.4448	1.075152769	1.124762645	1.123906491	1.124041387	1.106820102	1.116072906	167.1976154	139.0571667	170.1063529	191.7648125	163.6453684	1.166525134	0.470378028	0.384374694	0.307262509	0.548559602	3.0845	0.150421053	-3.266421053	-5.412058824	-7.9913	-3.403534783	0.230142857	0.333263158	0.346684211	0.347176471	0.33175	0.329623913	6.761142857	11.29336842	16.71615789	25.76058824	37.8937	21.66947174	39.95114286	78.75731579	115.0728947	160.8972353	213.663	126.9328862	0.632571429	0.504210526	0.474105263	0.630058824	0.6887	0.594907246	4.917928571	4.405736842	4.244684211	4.260470588	4.2534	4.409733333	6.638071429	5.969842105	5.351842105	4.995176471	4.8478	5.46415942	5.100857143	4.333210526	4.003894737	3.978058824	3.8914	4.235355797	4.390928571	3.955526316	3.901789474	4.091294118	4.07275	4.109228986	4.403	3.886894737	3.934368421	4.065647059	4.13655	4.11562029	4.065428571	3.884052632	4.030421053	4.173294118	4.3204	4.126156522
6929	2	180.78005	307.6803684	430.7503333	539.6610455	673.0527	163.99165	276.4974737	393.5048571	494.0204091	617.8341	1.10251708	1.126983304	1.09558176	1.092429827	1.089680967	1.116227687	128.4925294	115.8565294	115.6784286	129.52775	120.7625303	0.759105505	0.369744209	0.271584749	0.240728489	0.384527896	-4.34165	-6.195105263	-4.953095238	-5.965590909	-6.1995	-6.958528986	0.30245	0.329894737	0.293809524	0.312227273	0.31455	0.320321739	7.4496	13.05778947	16.10604762	20.21727273	24.9362	17.02486812	47.5815	79.79952632	113.7970476	142.2054545	177.6784	110.4123225	0.5201	0.491526316	0.584714286	0.700318182	0.81505	0.626689855	5.0664	4.815315789	4.655571429	4.622590909	4.54205	4.764549275	6.64735	6.408	6.107571429	5.785272727	5.6783	6.166933333	5.2667	4.901105263	4.633857143	4.533136364	4.38295	4.773788406	4.63945	4.420578947	4.312047619	4.277136364	4.25505	4.397287681	4.4909	4.221789474	4.155238095	4.275318182	4.22955	4.305268116	4.28655	4.124157895	4.067333333	4.242454545	4.1659	4.178955072
6930	2	167.3718333	301.6768947	464.5654706	655.8746875	857.8863846	154.9127778	274.6898947	423.9002353	596.4529375	785.0232308	1.077193992	1.106036922	1.099046812	1.101456586	1.094063764	1.101175778	158.6562353	166.2301765	178.157	197.9168462	168.3113026	1.325208321	0.621709133	0.385537988	0.307012434	0.716397983	-0.630444444	-3.816684211	-8.472764706	-10.0880625	-10.66423077	-6.24261	0.226388889	0.319052632	0.312941176	0.3488125	0.348615385	0.315640833	5.616444444	11.71926316	23.86794118	38.244375	49.87430769	22.51581417	44.97905556	79.83952632	120.8143529	170.677375	222.6484615	113.5327458	0.637833333	0.569263158	0.701705882	0.8401875	0.936692308	0.693680833	4.177944444	4.317631579	4.194764706	4.367625	4.475461538	4.310819167	5.147388889	4.901631579	4.761117647	4.8443125	4.648153846	4.939976667	4.262166667	4.223473684	3.998352941	4.1684375	4.205538462	4.234696667	3.946777778	4.134894737	4.000882353	4.1879375	4.396538462	4.134573333	3.751611111	4.149947368	4.04	4.2425625	4.511307692	4.0883825	3.783055556	4.182315789	4.175235294	4.3955625	4.615538462	4.158405833
6931	2	182.2569286	334.398	453.0701333	597.8865714	759.191	169.428	305.4888125	416.5513333	540.4051429	687.2933333	1.072214875	1.093740855	1.087132022	1.103885924	1.102752454	1.092765159	148.9735385	123.1677143	140.7453333	158.7488462	141.9380637	0.953750132	0.385875082	0.315329378	0.265632073	0.462711564	-0.486714286	-2.8706875	-4.977466667	-6.764142857	-7.4608	-4.277663725	0.218	0.2934375	0.2664	0.3475	0.358333333	0.297520588	5.501071429	11.115875	15.7678	25.06057143	33.2702	17.89397451	49.10521429	88.4289375	120.4696	154.362	197.274	121.6751794	0.437214286	0.4868125	0.6372	0.698857143	0.777333333	0.588883333	4.504	4.46775	4.100066667	4.3835	4.4888	4.361261765	6.134785714	6.4084375	5.7254	5.651857143	5.560133333	5.949873529	4.944928571	4.5275	3.6764	3.888714286	4.055333333	4.165185294	4.015071429	3.8650625	3.770466667	4.018928571	4.105466667	3.909984314	3.643928571	3.7839375	3.7002	4.022785714	4.217066667	3.824778431	3.784571429	3.7570625	3.630133333	4.337357143	4.5076	3.958851961
6932	2	178.1248235	373.3012143	540.8006	685.2192308	834.9199091	161.3112941	334.8385	483.9510667	616.6586154	746.4887273	1.104740241	1.117717487	1.119220154	1.113682966	1.120312067	1.112361221	195.2816429	169.2378462	146.3016667	165.3016667	172.8890556	1.155131627	0.454689188	0.275310822	0.252334792	0.594371601	-6.360470588	-10.39678571	-10.4154	-9.876307692	-10.73154545	-9.469187255	0.332823529	0.375642857	0.361133333	0.383615385	0.407090909	0.363785294	10.02323529	20.79978571	31.68166667	37.51546154	47.054	27.2144902	46.18705882	95.22678571	137.6175333	174.5445385	211.9605455	122.7558676	0.603352941	0.613714286	0.750066667	0.858692308	0.830454545	0.725371569	4.972411765	4.794714286	4.4306	4.588384615	4.371090909	4.651404902	6.949764706	6.074214286	5.5906	5.480461538	5.037909091	5.89095098	4.873823529	4.474857143	4.363266667	4.551538462	4.489454545	4.546030392	4.345882353	4.505785714	4.3236	4.482153846	4.149909091	4.375819608	4.370705882	4.487071429	3.984333333	4.194153846	4.068909091	4.235996078	4.319647059	4.4325	3.893266667	4.234076923	4.109272727	4.207978431
6933	2	55.87063636	159.4738947	283.2785263	392.2631333	527.5089412	51.69045455	141.1996842	253.4561579	350.5394667	474.7665294	1.075519602	1.134451778	1.122489388	1.122232847	1.116436093	1.121908952	135.5861111	119.5708333	106.7918	122.7542143	116.9785231	2.988399889	0.843162327	0.390319144	0.309451836	0.963947145	1.401727273	-6.061105263	-5.322473684	-5.664133333	-6.495882353	-4.071840909	0.279	0.404263158	0.363736842	0.361333333	0.350823529	0.391025758	4.282727273	8.821526316	15.60005263	17.88706667	23.04888235	14.77013258	14.19227273	40.55626316	72.49763158	100.8573333	136.3845882	70.64074773	0.661636364	0.636473684	0.683315789	0.619733333	0.714823529	0.695071212	4.108818182	4.260736842	4.030684211	3.885533333	3.867294118	4.184596212	5.235454545	5.210526316	4.740631579	4.496466667	4.589352941	5.106373485	4.498	4.164263158	4.242	4.051466667	3.843352941	4.342484091	3.920636364	4.210210526	3.824894737	3.569266667	3.679470588	3.987565152	3.750727273	3.943052632	3.721684211	3.644466667	3.573	3.830948485	3.152727273	3.775631579	3.624105263	3.664333333	3.652647059	3.655482576
6937	5	178.4348571	354.2270476	500.23105	671.6331053	872.3075789	158.9675238	313.5409524	446.937	609.7014737	790.2291053	1.115932624	1.140066577	1.124576387	1.104437969	1.106840142	1.119465239	174.4235	148.7888947	170.8257778	204.1550556	174.625178	1.099258665	0.437350926	0.348285035	0.310438984	0.571600007	2.819428571	1.442238095	0.471	-1.438894737	-2.497052632	-0.222911364	0.271238095	0.305238095	0.334	0.304947368	0.291736842	0.303211364	8.048095238	12.42366667	15.26325	22.16063158	27.28378947	16.69499621	46.3802381	92.8757619	131.88325	177.7075263	229.9052632	131.7770129	0.492619048	0.383095238	0.4744	0.557052632	0.558842105	0.483808333	4.813238095	4.47652381	4.2333	4.187315789	4.219	4.432627273	6.471904762	5.857047619	5.1937	4.815736842	4.972789474	5.582911364	4.911809524	4.346190476	4.15635	3.995263158	3.893736842	4.338168182	4.255047619	4.149190476	3.89215	3.969736842	3.919736842	4.056737121	4.162809524	4.006142857	3.9872	3.966789474	4.078263158	4.052221212	4.258809524	4.024809524	3.93535	4.189684211	4.230315789	4.13197197
6945	5	79.98784615	156.9661429	251.2900769	327.689	432.3250714	72.98869231	142.2143571	229.1518462	287.1140625	379.5897143	1.115976957	1.1192562	1.09502491	1.306166983	1.182906989	1.169537336	90.77741667	98.6965	116.7939231	140.9041667	112.2581471	1.629367122	1.084356373	0.512015478	0.601733473	0.988229908	4.059230769	3.862285714	-2.377692308	3.5625625	2.699	2.664175	0.275769231	0.344428571	0.361692308	0.35225	0.316571429	0.339201852	3.931923077	6.428071429	8.443538462	10.34875	11.57128571	8.354403704	21.08430769	41.15685714	66.54361538	84.5185	112.7330714	64.73678241	0.748923077	0.595571429	0.424538462	0.40525	0.408785714	0.498078704	4.581769231	3.897785714	4.093615385	4.267875	4.081571429	4.32857963	5.750538462	4.819214286	5.224230769	5.0736875	4.824642857	5.331682407	5.054538462	3.853714286	3.964	4.5964375	3.953071429	4.547449074	4.315538462	3.657071429	3.757153846	4.0134375	3.839785714	4.030146296	4.106461538	3.729928571	3.783538462	3.8850625	3.838857143	3.940227778	3.686153846	3.4365	3.734615385	3.7615	3.949071429	3.789630556
6965	5	94.69425	222.3808889	348.2323529	478.7031176	595.88315	87.808	202.1173333	320.0738824	438.0632353	548.9535	1.084904526	1.10708746	1.090733495	1.094687071	1.086545821	1.094118714	136.2704375	124.8892941	123.8023125	116.1104118	123.4318194	1.543250966	0.577472537	0.351513421	0.247168556	0.677598073	-1.3725	0.212111111	-3.132058824	-4.85	-5.59855	-3.171139167	0.2295	0.330888889	0.315352941	0.312647059	0.2915	0.299644167	3.1526875	7.459055556	12.11841176	17.09023529	22.52325	13.68336333	25.609375	58.79411111	92.32376471	126.7567647	158.57185	101.2036333	0.4909375	0.330944444	0.603588235	0.574176471	0.6458	0.539991667	4.8655625	4.194833333	4.105352941	3.982294118	3.951	4.222433333	6.2335	5.314722222	5.243235294	4.868647059	4.8551	5.3013525	5.477	4.168888889	4.016352941	3.823352941	3.84065	4.2362725	4.665	3.956166667	3.672294118	3.677588235	3.7094	3.932354167	4.213375	3.777444444	3.737823529	3.758764706	3.6571	3.8425825	3.726375	3.755222222	3.857882353	3.782705882	3.6918	3.79749
6968	5	171.4574118	305.0553889	448.5633529	532.2911111	677.9533	155.0699412	277.1357778	405.5109412	476.2934444	614.33135	1.108675284	1.120016863	1.109199021	1.136335175	1.116138188	1.126756385	152.038875	124.435625	123.9254667	133.2080556	130.6099	0.963376266	0.400181037	0.275685064	0.259389567	0.464006988	-3.385882353	-6.0385	-2.409470588	-3.737555556	-2.77445	-4.850476984	0.352411765	0.369666667	0.380176471	0.407333333	0.37165	0.393515873	10.02964706	16.37638889	21.42694118	26.215	30.6235	21.78227302	44.08747059	78.21888889	116.7378824	135.5376111	175.16205	107.7657516	0.628764706	0.5855	0.618235294	0.636277778	0.61455	0.62858254	4.904588235	4.285888889	4.249411765	4.191444444	4.13755	4.397518254	6.393882353	5.254888889	5.168529412	4.993833333	4.75485	5.289688095	4.927058824	4.214833333	4.307235294	4.174777778	3.93185	4.359195238	4.530117647	4.015	3.970529412	3.868722222	3.9279	4.126919841	4.399705882	4.051388889	3.970294118	3.931666667	3.92485	4.128223016	4.275823529	3.895388889	3.830764706	3.991444444	4.14895	4.085977778
6969	5	184.9890588	357.4102105	495.5341579	630.2524737	798.7270556	169.2637059	320.3752105	447.6009474	570.0942105	722.1236111	1.093106976	1.117095609	1.108807313	1.106591387	1.106647163	1.106976337	170.1299412	138.1239474	134.7183158	163.0250556	150.1850088	0.959052325	0.387827454	0.271516964	0.257638983	0.453734344	-1.369705882	0.076736842	0.165105263	-0.448842105	-1.298611111	-0.428792105	0.326588235	0.391421053	0.354421053	0.335578947	0.325888889	0.348207895	10.89223529	17.54315789	18.90578947	20.88852632	25.25283333	18.93324474	47.82117647	91.99384211	128.4931053	163.9455263	208.5278889	129.1887368	0.628294118	0.600052632	0.551947368	0.415894737	0.381888889	0.516889474	5.002235294	4.476736842	4.366	4.260684211	4.219222222	4.444118421	6.291882353	5.792052632	5.555368421	5.089526316	4.919111111	5.517663158	5.180882353	4.433789474	4.367526316	4.108105263	3.891611111	4.369955263	4.514588235	4.240368421	4.004368421	3.862263158	3.874166667	4.080852632	4.519705882	3.961	3.913210526	4.004684211	4.189388889	4.092915789	4.504941176	3.958684211	3.989894737	4.239	4.222277778	4.160028947
6971	5	110.2562857	234.6798667	366.74805	489.05905	612.8202	101.8392857	210.4652667	328.77755	441.3439	556.6847	1.081051312	1.123942187	1.120099255	1.111073201	1.10268994	1.109147302	133.2978333	122.2666	122.311	123.76115	124.0364875	1.382007016	0.546396978	0.339655681	0.256221334	0.508085787	2.048214286	-2.9522	-5.77365	-7.27575	-7.91845	-5.349751667	0.260857143	0.364	0.36695	0.3426	0.33455	0.33941	5.892214286	13.63766667	17.32005	22.2334	28.2961	19.19071417	29.22985714	60.14513333	94.15435	126.1916	159.73525	102.2978217	0.751857143	0.667133333	0.59865	0.63985	0.7632	0.688146667	4.684714286	4.284066667	4.1961	4.1112	4.12325	4.26547	6.013642857	5.026933333	4.93555	4.7989	4.69735	5.059314167	4.697357143	4.244733333	4.25725	4.07025	4.01225	4.231835833	4.411357143	4.182266667	3.9905	3.86905	4.0057	4.073269167	4.398714286	4.018733333	3.86455	3.91185	3.95	4.018075833	3.898142857	3.947666667	3.93205	3.9058	3.9508	3.944079167
6976	5	164.619375	303.251	441.6684	582.68335	733.98475	154.4753125	283.269125	411.2088	542.4108	684.5135	1.069016776	1.076148083	1.076006308	1.075846807	1.073594341	1.074812704	134.1462667	129.0609375	141.01495	148.806625	139.7472125	1.059432301	0.460200914	0.330462742	0.260434201	0.480406561	8.4595	4.0073125	3.17915	2.28475	1.3515625	2.920730159	0.3010625	0.255375	0.2576	0.2609	0.248	0.266890476	6.774125	9.274875	12.4037	13.6304	14.44625	12.00662857	44.112375	81.45025	118.6328	156.809	198.3908125	121.6882929	0.6183125	0.5364375	0.56885	0.58185	0.5638125	0.589362698	4.3744375	4.183625	4.07605	4.06075	4.055625	4.174446825	5.5098125	5.4110625	5.2279	5.02335	4.847875	5.226564286	4.5344375	4.08575	3.954	3.93675	3.8279375	4.062573016	4.061375	3.8733125	3.77065	3.75325	3.849	3.897021429	3.9801875	3.691625	3.7316	3.80745	3.86625	3.85355	3.7841875	3.854375	3.6941	3.7826	3.8866875	3.831398413
6981	5	116.2089375	233.03125	351.8724211	447.849	578.948	106.2159375	211.35725	321.509	411.2999	532.8	1.090896983	1.10696276	1.097913515	1.09036893	1.087813242	1.092910509	112.5399286	106.3378	117.0306111	132.5814706	118.5099246	1.148625708	0.475286403	0.336493794	0.381686343	0.57551342	0.62575	-1.716375	-3.361947368	-4.5483	-3.326777778	-2.738098413	0.3035	0.3383125	0.296210526	0.2888	0.293888889	0.297821429	6.1373125	10.6858125	14.09884211	16.40925	18.7385	13.58343333	30.6473125	60.740375	92.73931579	119.0465	154.2675	94.26911905	0.6319375	0.551875	0.655473684	0.68785	0.593055556	0.639738889	4.3941875	4.2030625	4.065842105	4.0028	3.943888889	4.11472619	4.870125	4.9689375	4.791210526	4.67935	4.646333333	4.797896032	4.4689375	4.1356875	4.102315789	4.0035	3.914888889	4.114705556	4.283625	4.0606875	3.878684211	3.8907	3.690777778	3.960774603	4.2024375	3.9579375	3.763315789	3.706	3.735111111	3.858240476	4.1480625	3.8930625	3.795	3.7361	3.733611111	3.84449127
6983	6	218.199	399.258625	553.7761333	717.256625	899.5199375	203.9739375	372.86175	517.1816	668.943125	841.910125	1.067570092	1.073302995	1.071996732	1.07286322	1.067488661	1.070760057	181.059625	159.7808	157.3878	181.7928571	168.906151	0.962835417	0.439657292	0.296423948	0.245829253	0.509739186	-3.816625	-5.5440625	-4.736266667	-4.550375	-5.128375	-4.547086111	0.240375	0.211125	0.209533333	0.20475	0.1895625	0.209841667	8.349875	14.7418125	16.72013333	19.8368125	24.3425625	16.995975	58.7059375	107.697125	149.3163333	192.8836875	242.8041875	152.0753444	0.676625	0.7329375	0.7016	0.7206875	0.764875	0.727477778	4.2209375	4.1106875	3.999	3.875625	3.91625	3.982566667	5.1145	5.106625	4.7124	4.5158125	4.4895	4.711675	4.4528125	4.151375	3.9852	3.823125	3.8409375	4.02395	3.865625	3.84825	3.8274	3.6325	3.690125	3.745816667	3.81125	3.728875	3.685266667	3.6440625	3.73875	3.689113889	3.85975	3.71725	3.783733333	3.7625	3.8221875	3.741813889
6987	1	125.569	245.6865	348.7531053	413.2229333	548.1806842	112.6477368	218.00605	309.1109474	367.2129333	485.2484737	1.118485357	1.130770938	1.132110802	1.123570845	1.133715614	1.130049811	108.5337895	106.2208333	87.4555	103.5400769	104.6337976	1.127113976	0.461869013	0.285340168	0.256229769	0.614757218	-7.869368421	-1.65455	-4.585947368	-5.232	-7.626105263	-5.405862879	0.475315789	0.3597	0.341789474	0.348266667	0.328789474	0.37199697	9.320526316	14.2062	16.68363158	20.06773333	26.42026316	17.34378182	30.71452632	62.7298	89.45347368	106.5048	140.2437368	87.76678712	0.666631579	0.5957	0.530105263	0.5586	0.579052632	0.564665152	5.182421053	4.26105	4.021578947	3.592733333	4.309842105	4.347709091	7.273473684	6.22085	5.805157895	4.7792	5.687684211	6.096218182	5.888578947	4.31335	3.917578947	3.6228	4.144052632	4.465300758	4.701315789	3.9674	3.432157895	3.203933333	3.883684211	3.867535606	4.333315789	3.44845	3.318210526	3.162933333	3.901	3.695667424	3.730631579	3.35685	3.636947368	3.1958	3.931263158	3.618576515
6990	2	256.6475556	406.2194286	561.3924545	713.7505556	884.4638	221.812	344.2244286	490.2958182	647.0775556	769.9837	1.160705722	1.232301272	1.1751629	1.106376599	1.167139545	1.165752101	164.0894	151.908	136.8261111	184.3774286	151.3431364	0.642603301	0.373147711	0.236916141	0.259889148	0.329326235	0.271	8.900428571	4.076818182	-1.080666667	0.1398	2.949691026	0.462666667	0.467714286	0.414	0.354555556	0.3969	0.415583333	15.35177778	26.20585714	26.40072727	26.64844444	35.8006	25.51978846	63.28433333	96.983	142.155	187.6545556	227.729	148.7466821	0.451888889	0.515428571	0.441818182	0.534777778	0.5896	0.463208974	5.094333333	4.902714286	4.761636364	4.761333333	4.7294	4.770207692	7.141333333	6.214285714	5.759272727	5.354111111	5.6145	5.933871795	4.871111111	4.650428571	4.582636364	4.681444444	4.4177	4.584219231	4.640444444	4.531571429	4.639	4.610666667	4.6944	4.576887179	4.306555556	4.701571429	4.430363636	4.550111111	4.4232	4.38919359	4.51	4.415142857	4.397545455	4.612	4.4993	4.367126923
6992	2	187.0722	305.3168462	414.9356923	557.6831	640.7681	161.3781	269.8579231	365.9473846	491.2509	570.6477	1.158627747	1.131039043	1.13236155	1.134068319	1.124084321	1.134035721	121.844375	112.9252222	136.9538571	128.7116	121.6502083	0.674343719	0.385836548	0.317432586	0.244080557	0.423109243	-0.9931	0.035846154	-2.102384615	-1.2568	-5.7178	-0.875947222	0.419	0.406846154	0.413923077	0.3989	0.3878	0.40780463	11.6439	17.30123077	22.23469231	22.6325	26.5137	19.40371667	45.2579	76.94115385	104.7306154	142.61	165.0525	104.1466991	0.4365	0.628153846	0.748384615	0.5696	0.6727	0.598039815	5.3393	4.666076923	4.549	4.517	4.2159	4.723497222	7.3458	6.096846154	6.245846154	6.1596	5.4776	6.344596296	5.9427	5.169461538	4.438538462	4.2013	3.7466	4.82022037	5.0935	4.273538462	4.074384615	4.0321	3.9408	4.313249074	4.134	3.878538462	3.923769231	4.0444	4.1116	4.066162037	4.1863	3.911153846	4.060230769	4.1445	3.8033	4.072772222
6998	6	219.62865	396.3728095	554.9461905	742.852	938.5916364	201.3912	357.8855238	501.4232381	679.7734762	858.325	1.091800867	1.119687031	1.113040692	1.095105964	1.0949612	1.105355383	187.7380526	157.3929	182.2733	196.5436	179.6324318	0.924543809	0.407903115	0.330667597	0.26162444	0.467977868	-3.1421	-5.887333333	-7.162190476	-6.643095238	-6.408681818	-5.964621014	0.2666	0.291809524	0.289857143	0.257095238	0.260363636	0.274455072	10.8788	19.84928571	25.97885714	31.90695238	37.609	25.96504275	57.7508	103.0665714	144.7182381	195.461381	246.9395	153.5988297	0.54215	0.705571429	0.702761905	0.694714286	0.690090909	0.674871739	4.239	4.02647619	3.999904762	3.879	3.956045455	4.009758696	5.42385	5.016428571	4.926095238	4.547761905	4.516045455	4.847984783	4.29485	3.929047619	3.796	3.692904762	3.763454545	3.886667391	3.9087	3.714	3.724	3.697714286	3.801772727	3.761657246	3.8031	3.671333333	3.784285714	3.71	3.803272727	3.756323188	3.76335	3.801238095	3.767619048	3.746	3.896318182	3.795452899
7000	1	172.3085	332.5794286	442.9381333	544.3769286	684.8586364	156.3982857	301.3890714	401.7218	498.3847143	624.1300909	1.09897045	1.102781902	1.101481368	1.091864558	1.097551863	1.099319749	151.9132727	124.2336154	86.2147	139.9125	128.4447444	0.946641024	0.390338105	0.207973983	0.255531937	0.458200708	-0.975142857	-0.2115	-1.489133333	-0.481857143	-4.972818182	-1.54208	0.297571429	0.283571429	0.286933333	0.277285714	0.281636364	0.2917025	8.110357143	11.80192857	14.959	13.52271429	23.55681818	13.61512417	45.39564286	87.55192857	116.786	144.561	180.0091818	112.2114317	0.567928571	0.528142857	0.472333333	0.400285714	0.498090909	0.4647825	5.091571429	4.427071429	4.329266667	3.838857143	4.638545455	4.467983333	7.579642857	6.359857143	5.7378	4.711	5.937818182	6.077585	5.308642857	4.215142857	4.267266667	3.879928571	4.392545455	4.483346667	4.291642857	3.987571429	3.981933333	3.692928571	4.389636364	4.048045833	4.158857143	3.752357143	3.813933333	3.479857143	4.151454545	3.859565833	4.117428571	3.814071429	3.8478	3.428357143	4.319818182	3.868615
7002	1	90.42114286	176.719625	273.4058	370.376625	441.7609375	82.88214286	158.091	243.7618	336.18425	408.763375	1.091353435	1.118076095	1.143359021	1.102107512	1.081098086	1.108981147	95.92225	98.15823077	90.60507143	100.9439286	94.2859693	1.203034508	0.702021941	0.344967508	0.284884298	0.629073386	5.876214286	17.537	17.32193333	-0.176625	1.679375	11.39861429	0.305428571	0.3534375	0.310733333	0.26725	0.249	0.307469048	3.934071429	9.2448125	11.0578	10.25925	9.4485	8.670711905	24.07221429	45.2750625	70.8826	98.5565625	118.6115	67.89586349	0.564214286	0.5669375	0.559466667	0.458	0.3930625	0.54914127	4.979785714	4.5398125	4.342666667	4.0385625	4.4258125	4.496349206	6.750642857	6.4171875	5.398133333	5.0879375	5.372875	6.100863492	5.868214286	4.654625	4.272066667	3.9063125	4.373466667	4.6910075	4.675571429	4.0970625	4.076266667	3.8253125	4.154375	4.122984921	3.992571429	3.803	3.977466667	3.673375	4.099666667	3.878338333	3.608571429	3.7085625	3.990933333	3.70025	4.24275	3.771570635
