403	406	403	403	403	403	301	318	403	x	row2
X		403	403	X	X	403	321	403	X	row2
X	308	308	406	220	X	218	203	406	229	row2
403	403	321	406	308	403	403	318	310	129	row2
403	403	411	406	403	403	406	318	325	323	row2
328	328	406	403	323	316	318	403	310	321	row2
403	321		226	323	406	323	318	403	328	row2
328	328	318	318	216		403	318	403	216	row2
323	328	318	321	318	403	403	403	318	218	row2
X	328		403	X	X	403	310	310	X	row2
X	318	318	403	221	X	403	403	226	230	row2
	403	403	321	216	x	406	226	226	301	row2
403	406	411	406	318	301	325	318	403	323	row2
226	403	403	325	x	403	408	318	408	301	row2
x	316	226	325	408	316	403	403	403	x	row2
403	403	403		403	406	321	301	323	318	row2
x	403	x	406	318	406	403	321	403	321	row2
X	403	403	403	X	X	403	321	321	X	row2
X	408	318	403	327	X	403	403	226	340	row2
331	403	403	321	328	323	325	325	403	321	row2
318	406	406	226	301	406	406	403	403	321	row2
x	403	321	321	328	316	325	408	406	308	row2
321	325	328	403	321	328	328	403	403	323	row2
406	403	321	331	321	403	316	328	321	318	row2
	403	226	321	403	323	403	318	318	308	row2
X	331	408	403	X	X	403	328	403	X	row2
X	218	321	406	328	X	321	325	403	341	row2
403	308	403	325	321	403	403	406	403	308	row2
406	328	403	403	328	321	325	331	331	325	row2
328	325	331	328	331	403	403	403	403	316	row2
316	403	328	411	321	406	x	406	321	321	row2
318	403	403	403	408	321	403	406	403	403	row2
331	403	321	406	318	406	x	403	321	207	row2
X	x	406	321	X	X	403	403	321	X	row2
X	323	402	328	329	X	226	403	325	342	row2
318	325	325	402	318	328	328	406	318	403	row2
403	323	403	325	406	403	403	403	406	318	row2
	318	403	406	406	406	316	403	403	323	row2
403	403	321	403	403	403	321	403	403	321	row2
403	403	328	403	316	406	331	x	406	323	row2
308	403	403	403	331	406	325	308	403	308	row2
X	323	301	403	X	X	318	328	325	X	row2
X	318	318	328	330	X	403	403	403	343	row2
308	331	403	328	406	406	403	403	403	325	row2
331	323	403	403	328	321	403	323	328	318	row2
403	318	403	403	403	323	321	403	310	403	row2
323	403	325	403	323	323	321	403	216	321	row2
331	403	403	323	328	403	321	321	403	403	row2
323	406	403	325	325	308	403	321	321	403	row2
X	331	403	406	X	X	403	216	321	X	row2
X	403	316	403	331	X	x	403	403	344	row2
321	403	403	403	301	403	403	406	403	316	row2
403	x	328	325	321	x	403	308	406	318	row2
403	403	403	403	308	x	403	325	325	323	row2
408	321	328	403	318	403	316	325	328	403	row2
406	x	403	403	321	403	403	406	321	403	row2
328	x	403	328	328	406	403	403	328	318	row2
X	406	403	403	X	X	406	403	408	X	row2
X	403	403	308	332	X	325	406	323	345	row2
321	325	321	226	403	406	226	403	323	328	row2
x	403	331	308	325	403	325	323	403	328	row2
x	328	328	321	321	403	321	403	403	403	row2
321	321	403	403	328	x	328	323	403	328	row2
403	403	331	316	316	406	403	403	403	403	row2
403	321	328	403	325	403	328	328	308	321	row2
X	403	403	328	X	X	328	325	321	X	row2
X	226	323	331	333	X	403	403	310	346	row2
406	323	403	406	403	x	x	321	403	x	row2
328	328	403	316	321	x	406	411	129	331	row2
406	406	403	403	216	403	408	403	403	316	row2
403	403	401	403	216	x	x	321	301	403	row2
	323	406	323	331	x	x	x	308	x	row2
	321		403	325	x	308	x	x	216	row2
X	408	408	403	X	X	x	403	411	X	row2
X	403		301	334	X	328	401	323	246	row2
328	328	401	321	328	403	328	328	321	325	row2
408	328	328	403	406	401	406	403	406	328	row2
403	325	406	328	483	316	325	403	325	321	row2
403	403	318	226	403	401	321	318	323	x	row2
406	403	316	403	403	406	401	328	328	216	row2
401	325	403	403	403	403	401	331	328	325	row2
X	403	328	403	X	X	401	330	328	X	row2
X	406	401	321	335	X	330	308	321	247	row2
323	401	328	401	321	406	401	401	328	209	row2
401	401	321	401	328	406		401	321	328	row2
401	325	401	323	401	406	323	318	301	328	row2
401	321	401	325	316	328	401	406	330	x	row2
408	308	401	401	401	316	330	321	406	323	row2
401	408	401	325	401	406	330	401	401	325	row2
X	401	408	316	X	X	401	401	401	X	row2
X		328	406	336	X	330	401	401	248	row2
330	406	328	330	406	328	406	401			row2
325	408	406	330	318	330	308	401	308		row2
325	401	406	401	316	323	406	330	401	321	row2
330	401	408	401		321	406	401	401		row2
406	401	411	401	406	316	218	323	401		row2
226	406	325	321	330	406	411	401	328		row2
X	328	328	401	X	X	401	401	328	X	row2
X	403	401	323	337	X				0	row2
401	330	401	330	406						row2
	406	308	321	406						row2
	401	401	325	308						row2
	401	328	328	330						row2
	408	328	316	325						row2
330	323		401	323						row2
X	338	325	401	X	X				X	row2
X			401	338	X				0	row2
	330		411							row2
										row2
										row2
		330								row2
										row2
										row2
X	330			X	X				X	row2
X	338	328	323	339	X				0	row2
401	338	406	406	323						row2
316	401		401	403						row2
318	330	401	401	401						row2
328	328	411	401	321						row2
321	330	321		401						row2
406	411	406	323	401						row2
X	323	401		X	X				X	row2
X	330	330	318	73	X	408		406	86	row3
	404	404	318	404	308	321	406			row3
404		318	321	404	404	330	404	404		row3
325	404	318	318	318	404	406	404	404	404	row3
404	404	404	321	323	325	404	404			row3
404	318	323	404	325	404	308	318	404	330	row3
330	330	330	408	406	404	404	330	316	404	row3
X	406	406	404	X	X	404	404	404	X	row3
X	330	330	330	74	X	404	330	404	87	row3
404	308	321	404	330	411	316	406	330	330	row3
330	411	404	406	404	404		408			row3
330	330		330	404	330	330				row3
330	330	406	411	321	404					row3
406	321	323	408	330	330					row3
330	404	404	323	330						row3
X	404		316	X	X				X	row3
X		330	330	75	X				88	row3
404	404	325	323	404						row3
330	321	406	321	226		330				row3
404	318	404	218	404	330	318	406			row3
406	406	325	408	330	404	404	406			row3
404	325	323	404	404	406	330	404			row3
316	321	330	330	325	404	323				row3
X	330	404	406	X	X	301	404		X	row3
X		404	404	76	X	330	330	330	89	row3
323		404	404	404	321	330	330			row3
323		325	404	323	404					row3
	325	404	330	325	316	321	318	316		row3
		330	330	330	321	321	330	406		row3
		406	404	308	404	404	404	406		row3
		408	218	330	330	404	330			row3
X		404	330	X	X		330	330	X	row3
X		404	404	77	X	404	404	404	90	row3
		404	330	404	404	404	318			row3
		330	330	404		325	406	404		row3
			406	404	406	406	316	406		row3
			406	404		316	406	330		row3
			404	316	330	330	330	330		row3
				207	330	330	330	404	404	row3
X		216	316	X	X	406	404	404	X	row3
X		330	325	78	X	404	321	330	91	row3
		330	411	404	404	406	316			row3
		330	404	323	404	406	316	325		row3
		207	318		330	321	404			row3
		406	404	330	330	330	226			row3
		330	330	330	406	321	404			row3
			330	404	406	330				row3
X		330	330	X	X	323	406		X	row3
X			330	79	X	406	330	330	92	row3
218		330	316	321	226	321	404	316		row3
			321	330	406	325	321	404	321	row3
		316	330	308	330	330	325	330	404	row3
330			330	325	406	308	330	330	330	row3
404		321	321	404	226	404	330	321		row3
	226	318		404	406	330	406	404		row3
X	218		318	X	X	321		404	X	row3
X	330			80	X	404	318		93	row3
				404	404	404	330	404	404	row3
			316	330	330	404	404	404		row3
308		406	404	330	406	411	404	330		row3
323			316	404	404	404	404	330		row3
