id,FT10_mean,FT10_sd,FT16_mean,FT16_sd,seq_by,name,country,sitename,latitude,longitude,collector,collectiondate,CS_number,group,relict,icon
9686,84.3333333333,1.1547005384,88,10.16530045,Monsanto,Castelfed-2-202,ITA,,46.34,11.29,0,12/30/99,CS76751,central_europe,,ylw_circle
9687,88.5,8.5049005481,83.33333333,5.507570547,Monsanto,Castelfed-2-203,ITA,,46.34,11.29,0,12/30/99,CS76752,central_europe,,ylw_circle
9688,69,4.3204937989,74,15.05545305,,Castelfed-2-204,ITA,,46.34,11.29,0,12/30/99,,,,
9689,67.75,4.3493294502,83,7.549834435,Monsanto,Castelfed-3-205,ITA,,46.34,11.29,0,12/30/99,CS76754,central_europe,,ylw_circle
9690,75.5,7.3257536586,81.66666667,2.516611478,Monsanto,Castelfed-3-206,ITA,,46.34,11.29,0,12/30/99,CS76755,central_europe,,ylw_circle
9691,74,6.164414003,72.75,6.5,Monsanto,Castelfed-3-207,ITA,,46.34,11.29,0,12/30/99,CS76756,admixed,,forbidden
9692,72,3.1622776602,70.75,6.396613687,Monsanto,Castelfed-3-208,ITA,,46.34,11.29,0,12/30/99,CS76757,central_europe,,ylw_circle
9693,68.5,6.6080758672,75,4.242640687,Monsanto,Castelfed-3-209,ITA,,46.34,11.29,0,12/30/99,CS76758,central_europe,,ylw_circle
9694,76.5,6.5574385243,74.25,6.34428877,Monsanto,Castelfed-4-210,ITA,,46.34,11.29,0,12/30/99,CS78891,central_europe,,ylw_circle
9695,103.5,25.3705866441,84.5,7.85281266,Monsanto,Castelfed-4-211,ITA,,46.34,11.29,0,12/30/99,CS78892,central_europe,,ylw_circle
9696,77.5,14.2478068488,76.75,9.42956344,Monsanto,Castelfed-4-214,ITA,,46.34,11.29,0,12/30/99,CS78893,central_europe,,ylw_circle
9697,77.5,7.1879528843,63,4.358898944,Monsanto,Dolen-1,BUL,,41.62,23.94,0,12/30/99,CS76802,italy_balkan_caucasus,,wht_circle
9698,81,4.2426406871,74.5,5.972157622,Monsanto,Goced-1,BUL,,41.57,23.85,0,12/30/99,CS76882,italy_balkan_caucasus,,wht_circle
9699,74.25,1.2583057392,63.66666667,4.041451884,Monsanto,Kolar-1,BUL,,41.37,23.14,0,12/30/99,CS76974,italy_balkan_caucasus,,wht_circle
9700,80,4.0824829046,81,8.185352772,Monsanto,Dolna-1-10,BUL,,42.32,23.1,0,1999-12-30 0:00:00,CS76803,italy_balkan_caucasus,,wht_circle
9701,85.5,6.6080758672,82,5.656854249,Monsanto,Ivano-1,BUL,,43.7,25.91,0,12/30/99,CS76954,italy_balkan_caucasus,,wht_circle
9702,81,6.8313005106,72.25,2.62995564,,Kolar-2,BUL,,41.38,23.14,0,12/30/99,,,,
9703,76.5,1.7320508076,69.75,4.272001873,Monsanto,Melni-1,BUL,,41.53,23.39,0,12/30/99,CS77079,italy_balkan_caucasus,,wht_circle
9704,75.5,1.7320508076,70.33333333,8.082903769,Monsanto,Melni-2,BUL,,41.53,23.39,0,12/30/99,CS77080,italy_balkan_caucasus,,wht_circle
9705,71.3333333333,2.5166114784,67,0.816496581,Monsanto,Choto-1,BUL,,41.5,23.33,0,12/30/99,CS76769,italy_balkan_caucasus,,wht_circle
9706,95.25,1.8929694486,78.66666667,3.214550254,Monsanto,Dospa-1,BUL,,41.64,24.18,0,12/30/99,CS76807,italy_balkan_caucasus,,wht_circle
9707,80.5,5.5677643628,72.75,0.957427108,Monsanto,Podvi-1,BUL,,41.57,24.84,0,12/30/99,CS77187,italy_balkan_caucasus,,wht_circle
9708,89,3.1622776602,85,NA,Monsanto,Kardz-1,BUL,,41.62,25.35,0,12/30/99,CS76962,italy_balkan_caucasus,,wht_circle
9709,82,3.6514837167,73.5,4.358898944,Monsanto,Zerev-1-34,BUL,,41.85,23.13,0,1999-12-30 0:00:00,CS78878,italy_balkan_caucasus,,wht_circle
9710,80.5,3.5118845843,83.25,7.228416147,Monsanto,Zerev-1-35,BUL,,41.85,23.13,0,1999-12-30 0:00:00,CS78879,italy_balkan_caucasus,,wht_circle
9711,75,6.3770421566,82.5,5.802298395,Monsanto,Dolna-1-39,BUL,,42.32,23.1,0,1999-12-30 0:00:00,CS76804,italy_balkan_caucasus,,wht_circle
9712,77,5.4160256031,78,2.449489743,Monsanto,Dolna-1-40,BUL,,42.32,23.1,0,1999-12-30 0:00:00,CS76805,italy_balkan_caucasus,,wht_circle
9713,75.25,2.8722813233,68.33333333,1.527525232,Monsanto,Stara-1,BUL,,42.49,25.61,0,12/30/99,CS77271,italy_balkan_caucasus,,wht_circle
9714,80.75,3.5,82.33333333,2.516611478,Monsanto,Grivo-1,BUL,,41.84,25.75,0,12/30/99,CS76888,italy_balkan_caucasus,,wht_circle
9715,76.75,4.9244289009,81,5,,Krepo-1,BUL,,41.99,25.57,0,12/30/99,,,,
9716,102.6666666667,3.2145502537,122,7.071067812,Monsanto,Leska-1-44,BUL,,41.54,24.98,0,1999-12-30 0:00:00,CS77030,italy_balkan_caucasus,,wht_circle
9717,90.25,5.737304826,93.33333333,9.865765725,Monsanto,Kardz-2,BUL,,41.66,25.47,0,12/30/99,CS76963,italy_balkan_caucasus,,wht_circle
9718,78.75,3.5,79,2.828427125,Monsanto,Smolj-1,BUL,,41.55,24.75,0,12/30/99,CS77256,italy_balkan_caucasus,,wht_circle
9719,72.5,3.7859388972,57.75,1.5,Monsanto,Koren-1,BUL,,41.83,25.69,0,12/30/99,CS76983,italy_balkan_caucasus,,wht_circle
9720,100.75,2.2173557826,104,1,Monsanto,Malak-1,BUL,,41.77,25.68,0,12/30/99,CS77064,italy_balkan_caucasus,,wht_circle
9721,77.5,6.7577116442,78,4.082482905,Monsanto,Schip-1,BUL,,42.72,25.33,0,12/30/99,CS77239,italy_balkan_caucasus,,wht_circle
9722,99.5,4.6547466813,108,NA,Monsanto,Groch-1,BUL,,41.71,24.41,0,12/30/99,CS76890,italy_balkan_caucasus,,wht_circle
9723,76,2.9439202888,68.5,0.707106781,Monsanto,Slavi-2,BUL,,41.42,23.67,0,12/30/99,CS77252,italy_balkan_caucasus,,wht_circle
9724,73.5,5.2599112794,81.5,10.87811258,,Leska-1-78,BUL,,41.54,24.98,0,1999-12-30 0:00:00,,,,
9725,61.25,1.8929694486,56.5,2.516611478,Monsanto,Epidauros-1,GRC,,37.6,23.08,0,12/30/99,CS76844,italy_balkan_caucasus,,wht_circle
9726,67,4.3204937989,56.5,1,Monsanto,Faneronemi-3,GRC,,37.07,22.04,0,12/30/99,CS76853,italy_balkan_caucasus,,wht_circle
9727,61.25,2.2173557826,43.5,1.732050808,Monsanto,Olympia-2,GRC,,37.63,21.62,0,12/30/99,CS77144,central_europe,,ylw_circle
9728,77.5,5.9721576224,77.75,11.23610253,Monsanto,Stiav-1,SVK,,48.46,18.9,0,12/30/99,CS77279,central_europe,,ylw_circle
9729,96.75,6.3966136875,79,27.18455444,Monsanto,Stiav-2,SVK,,48.46,18.9,0,12/30/99,CS77280,central_europe,,ylw_circle
9730,89,8.7559503577,97,4.082482905,Monsanto,Bela-1,SVK,,48.47,18.94,0,12/30/99,CS76696,central_europe,,ylw_circle
9731,92.5,1.7320508076,66,23.16606714,Monsanto,Stiav-3,SVK,,48.46,18.9,0,12/30/99,CS77281,central_europe,,ylw_circle
9732,82,3.9157800415,88.25,8.30160627,Monsanto,Halca-1,SVK,,48.47,18.96,0,12/30/99,CS76909,central_europe,,ylw_circle
9733,80,4.7609522857,83.75,6.34428877,Monsanto,Bela-2,SVK,,48.47,18.94,0,12/30/99,CS76697,central_europe,,ylw_circle
9734,84.25,4.3493294502,82.25,5.678908346,,Bela-3,SVK,,48.47,18.94,0,12/30/99,,,,
9735,85.5,5.5677643628,74,8.485281374,Monsanto,Bela-4,SVK,,48.47,18.94,0,12/30/99,CS76699,central_europe,,ylw_circle
9736,78,5.7154760665,81,12.67543556,Monsanto,Teiu-2,ROU,,44.69,25.17,0,12/30/99,CS77361,admixed,,forbidden
9737,85.75,3.8622100754,63.66666667,4.932882862,Monsanto,Ulies-1,ROU,,45.95,22.62,0,12/30/99,CS78815,asia,,purple_circle
9738,79,5.2915026221,73.75,11.70113955,Monsanto,Bran-1,ROU,,45.57,25.42,0,12/30/99,CS76722,admixed,,forbidden
9739,86,6.4807406984,68.5,9.327379053,Monsanto,Toc-1,ROU,,46.01,22.33,0,12/30/99,CS77370,central_europe,,ylw_circle
9740,89.75,4.3493294502,87.5,12.47664485,,Mandr-1,ROU,,46.16,21.43,0,12/30/99,,,,
9741,88,4.0824829046,71.5,4.123105626,Monsanto,Orast-1,ROU,,45.84,23.16,0,12/30/99,CS77151,central_europe,,ylw_circle
9742,78,6.9761498455,81.5,3.535533906,,Teiu-1,ROU,,44.68,25.17,0,12/30/99,,,,
9743,79.5,5,75,1,Monsanto,Furni-1,ROU,,45.14,25,0,12/30/99,CS76873,admixed,,forbidden
9744,78.75,3.3040379336,63.33333333,5.033222957,Monsanto,Iasi-1,ROU,,47.16,27.59,0,12/30/99,CS76944,admixed,,forbidden
9745,79.5,6.6080758672,76,6.633249581,Monsanto,Sij 1/96,UZB,,41.45,70.05,0,12/30/99,CS77249,asia,,purple_circle
9746,95.75,5.123475383,99.75,6.652067348,,Malii-1,SRB,,43.71,22.3,0,12/30/99,,,,
9747,86,3.6514837167,94.66666667,4.725815626,Monsanto,Zabar-1,SRB,,44.38,21.22,0,12/30/99,CS78870,central_europe,,ylw_circle
9748,81,2.8284271247,86.25,21.36000936,Monsanto,Zagub-1,SRB,,44.23,21.71,0,12/30/99,CS78871,admixed,,forbidden
9749,74.75,1.7078251277,63.75,3.304037934,Monsanto,Knjas-1,SRB,,43.54,22.29,0,12/30/99,CS76971,italy_balkan_caucasus,,wht_circle
9750,69,2.9439202888,73,19.46792233,,Sukov-1,SRB,,43,22.65,0,12/30/99,,,,
9751,90.5,1.9148542155,84,2.708012802,,Ruma-1-25,SRB,,44.91,19.99,0,12/30/99,,,,
9752,91.75,3.3040379336,100.25,10.1447852,,Brest-1,SRB,,44,22.07,0,12/30/99,,,,
9753,101.25,5.2519837522,105.25,2.986078811,,Ruma-1-27,SRB,,44.91,19.99,0,12/30/99,,,,
9754,79.25,8.6554414484,NA,NA,Monsanto,Sredn-1,SRB,,44.66,21.37,0,12/30/99,CS77269,admixed,,forbidden
9755,88.75,1.5,82,3,Monsanto,Vajug-1,SRB,,44.56,22.56,0,12/30/99,CS78828,italy_balkan_caucasus,,wht_circle
9756,88.75,10.7199191539,73,2,Monsanto,Staro-2,SRB,,44.3,21.08,0,12/30/99,CS77273,central_europe,,ylw_circle
9757,93.75,3.3040379336,93,4.966554809,Monsanto,Staro-1,SRB,,44.3,21.08,0,12/30/99,CS77272,italy_balkan_caucasus,,wht_circle
9758,71.25,4.5734742447,73,8.185352772,Salk,Altai-5,CHN,,47.75,88.4,0,12/30/99,CS76433,asia,,purple_circle
9759,61.5,3.5118845843,58.5,0.707106781,Salk,Anz-0,IRN,,37.47,49.47,0,12/30/99,CS76439,italy_balkan_caucasus,,wht_circle
9760,55.75,2.9860788112,38.25,0.5,,Baz-0,FRA,,48.81,1.66,0,1999-12-30 0:00:00,,,,
9761,65.25,5.3150729064,58,1.414213562,Salk,Bik-1,LBN,,33.92,35.7,0,12/30/99,CS76449,central_europe,,ylw_circle
9762,95.5,1.7320508076,72.75,1.5,Salk,Etna-2,ITA,,37.69,14.98,0,1999-12-30 0:00:00,CS76487,admixed,Y,forbidden
9764,69.75,5.5602757725,62.75,7.544313532,Salk,Qar-8a,LBN,,34.1,35.84,0,1999-12-30 0:00:00,CS76581,admixed,Y,forbidden
9766,57.75,3.5,39.5,2.121320344,Salk,Westkar-4,KGZ,,42.26,74.16,0,12/30/99,CS76629,asia,,purple_circle
9767,70,3.9157800415,59.5,1.914854216,,Had-1b,LBN,,34.25,35.92,0,12/30/99,,,,
9768,74.5,4.7958315233,54.66666667,9.018499506,Monsanto,Ru4-16,GER,Near Rubgarten,48.57,9.16,0,1999-12-30 0:00:00,CS77225,central_europe,,ylw_circle
9769,66.5,1.7320508076,44.66666667,3.511884584,Monsanto,HE-1,GER,Entringen/Hagelloch,48.55,8.99,0,1999-12-30 0:00:00,CS76916,central_europe,,ylw_circle
9770,67,5.3541261347,44.75,1.892969449,Monsanto,KBG2-13,GER,Hagelloch (Kreuzberg),48.53,9.01,0,1999-12-30 0:00:00,CS76966,central_europe,,ylw_circle
9771,62.5,3.3166247904,44.25,2.986078811,Monsanto,Pfn-N2.2-6,GER,Near Pfrondorf,48.56,9.11,0,1999-12-30 0:00:00,CS77172,central_europe,,ylw_circle
9772,67,4.3204937989,40.75,0.5,Monsanto,Hof-1,GER,Hofendorf,48.41,8.85,0,1999-12-30 0:00:00,CS76925,central_europe,,ylw_circle
9773,74.75,8.2613558209,51.75,2.753785274,,Obn-1,GER,Oberndorf,48.52,8.92,0,1999-12-30 0:00:00,,,,
9774,68,3.559026084,43,0.816496581,Monsanto,Alt-1,GER,Altensteig,48.59,9.22,0,1999-12-30 0:00:00,CS76663,central_europe,,ylw_circle
9775,60,1.6329931619,44.25,2.753785274,Monsanto,Berg-1,GER,Near Felldorf,48.41,8.79,0,1999-12-30 0:00:00,CS76701,central_europe,,ylw_circle
9776,65.25,6.5,57.5,29.73774257,Monsanto,Fell3-7,GER,Felldorf,48.43,8.79,0,1999-12-30 0:00:00,CS76857,central_europe,,ylw_circle
9777,66.5,6.8068592856,43.5,3.109126351,Monsanto,Gn-1,GER,Gniebel,48.57,9.17,0,1999-12-30 0:00:00,CS76880,central_europe,,ylw_circle
9778,71.5,2.8867513459,49.25,2.217355783,Monsanto,Bach-7,GER,Near Starzach Wachendorf,48.41,8.84,0,1999-12-30 0:00:00,CS76679,central_europe,,ylw_circle
9779,63.25,2.9860788112,44.66666667,1.527525232,Monsanto,Bai-10,GER,Baisingen,48.5,8.78,0,1999-12-30 0:00:00,CS76682,central_europe,,ylw_circle
9780,72.25,3.3040379336,45.75,4.272001873,Monsanto,Fell2-4,GER,Felldorf,48.43,8.79,0,1999-12-30 0:00:00,CS76856,central_europe,,ylw_circle
9781,60,4.6904157598,41.66666667,2.309401077,Monsanto,Kus2-2,GER,Kusterdingen,48.52,9.11,0,1999-12-30 0:00:00,CS76990,central_europe,,ylw_circle
9782,63.25,4.9244289009,44.5,0.577350269,Monsanto,Lu3-30,GER,Tubingen-Lustnau,48.53,9.09,0,1999-12-30 0:00:00,CS77057,central_europe,,ylw_circle
9783,76.5,4.7958315233,66.33333333,3.214550254,Monsanto,Tu-PK-7,GER,Tubingen (central),48.52,9.05,0,1999-12-30 0:00:00,CS77396,admixed,,forbidden
9784,60.25,4.1129875598,43.5,2.081665999,Monsanto,Erg2-6,GER,Ergenzingen,48.5,8.8,0,1999-12-30 0:00:00,CS76845,central_europe,,ylw_circle
9785,63.25,7.889866919,45.25,2.5,Monsanto,Ha-HBT1-2,GER,Hagelloch (Heuberg),48.54,9.02,0,1999-12-30 0:00:00,CS76898,central_europe,,ylw_circle
9786,64.75,7.0887234394,40.25,2.061552813,Monsanto,Ha-P-13,GER,Hagelloch,48.54,9.01,0,1999-12-30 0:00:00,CS76901,central_europe,,ylw_circle
9787,70.5,3.3166247904,49.33333333,1.527525232,Monsanto,HI-4,GER,Hirschau,48.5,9,0,1999-12-30 0:00:00,CS76922,central_europe,,ylw_circle
9788,62.5,3.8729833462,38.33333333,0.577350269,Monsanto,KBG1-14,GER,Hagelloch (Kreuzberg),48.53,9.01,0,1999-12-30 0:00:00,CS76965,central_europe,,ylw_circle
9789,65,2.3094010768,42.25,1.892969449,Monsanto,Obh-13,GER,Oberhausen,48.39,8.96,0,1999-12-30 0:00:00,CS77140,central_europe,,ylw_circle
9790,66.75,8.1802607945,41.75,1.707825128,Monsanto,Gn2-3,GER,Gniebel,48.58,9.18,0,1999-12-30 0:00:00,CS76881,central_europe,,ylw_circle
9791,65.3333333333,1.1547005384,38.33333333,1.527525232,Monsanto,Haes-1,GER,Haslach,48.6,9.2,0,1999-12-30 0:00:00,CS76914,central_europe,,ylw_circle
9792,62.75,2.2173557826,42.75,2.061552813,Monsanto,Lu4-2,GER,Tubingen-Lustnau,48.54,9.09,0,1999-12-30 0:00:00,CS77058,central_europe,,ylw_circle
9793,62,4.5460605657,63.33333333,38.73413654,Monsanto,Ru-N2,GER,Rubgarten-north,48.57,9.16,0,1999-12-30 0:00:00,CS77224,central_europe,,ylw_circle
9794,69.25,3.3040379336,44.5,1.732050808,Monsanto,Tu-B1-2,GER,Tubingen (East),48.52,9.08,0,1999-12-30 0:00:00,CS77391,central_europe,,ylw_circle
9795,57.75,4.6457866216,38.25,2.5,Monsanto,Wank-2,GER,Wankheim,48.5,9.11,0,1999-12-30 0:00:00,CS78852,central_europe,,ylw_circle
9796,73.5,8.1853527719,46,2,Monsanto,Bach2-1,GER,Near Starzach Wachendorf,48.41,8.84,0,1999-12-30 0:00:00,CS76680,central_europe,,ylw_circle
9797,69,3.3665016461,46.5,2.380476143,Monsanto,Ha-HBT2-10,GER,Hagelloch (Heuberg),48.54,9.02,0,1999-12-30 0:00:00,CS76899,central_europe,,ylw_circle
9798,65.25,4.1932485418,44.66666667,2.516611478,Monsanto,Ha-P2-1,GER,Hagelloch,48.54,9.01,0,1999-12-30 0:00:00,CS76902,central_europe,,ylw_circle
9799,66.25,5.3150729064,50.5,0.577350269,Monsanto,Hart-2,GER,Hart,48.39,8.85,0,1999-12-30 0:00:00,CS76913,central_europe,,ylw_circle
9800,68.5,4.6547466813,42.5,1.290994449,Monsanto,Ha-S-B,GER,Hagelloch (South),48.54,9.01,0,1999-12-30 0:00:00,CS76903,central_europe,,ylw_circle
9801,62,1.6329931619,36.33333333,1.527525232,Monsanto,Ha-SP-2,GER,Hagelloch (Sport field),48.54,9.01,0,1999-12-30 0:00:00,CS76904,central_europe,,ylw_circle
9802,69.75,2.9860788112,42.75,2.217355783,Monsanto,Kus3-1,GER,Kusterdingen (field),48.51,9.11,0,1999-12-30 0:00:00,CS76991,central_europe,,ylw_circle
9803,63,4.5460605657,41.25,1.5,Monsanto,Muh-2,GER,Bad Imnau - Muhringen,48.42,8.76,0,1999-12-30 0:00:00,CS77113,central_europe,,ylw_circle
9804,65.75,7.6757192931,45.75,1.5,Monsanto,Obe1-15,GER,Obernau,48.45,8.87,0,1999-12-30 0:00:00,CS77139,central_europe,,ylw_circle
9805,70.5,3.4156502553,53,4.760952286,Monsanto,Pfn-10,GER,Pfrondorf,48.54,9.09,0,1999-12-30 0:00:00,CS77171,central_europe,,ylw_circle
9806,67,3.559026084,43,3.559026084,Monsanto,Ru-2,GER,Rubgarten,48.56,9.16,0,1999-12-30 0:00:00,CS77223,central_europe,,ylw_circle
9807,67.5,8.1853527719,43,2.160246899,Monsanto,Schl-7,GER,Schlaitdorf,48.6,9.22,0,1999-12-30 0:00:00,CS77240,central_europe,,ylw_circle
9808,75.25,5.1881274721,53,5.477225575,Monsanto,Tu-B2-3,GER,Tubingen (East),48.52,9.08,0,1999-12-30 0:00:00,CS77392,central_europe,,ylw_circle
9809,74.75,8.3815273071,51.25,3.201562119,Monsanto,Tu-KB-6,GER,Tubingen (central),48.52,9.05,0,1999-12-30 0:00:00,CS77393,western_europe,,blu_circle
9810,69.25,7.1821538088,42.25,9.178779875,Monsanto,Tu-KS-7,GER,Tubingen (central),48.53,9.07,0,1999-12-30 0:00:00,CS77394,central_europe,,ylw_circle
9811,69.75,7.5,45,0,Monsanto,Tu-NK-12,GER,Tubingen (central),48.52,9.05,0,1999-12-30 0:00:00,CS77395,central_europe,,ylw_circle
9812,67.75,2.5,45.75,0.957427108,Monsanto,Tu-W1,GER,Tubingen (West),48.52,9.03,0,1999-12-30 0:00:00,CS77397,central_europe,,ylw_circle
9813,65.75,2.6299556397,45.5,1.290994449,Monsanto,BI-4,GER,Bad Imnau,48.4,8.77,0,1999-12-30 0:00:00,CS76706,central_europe,,ylw_circle
9814,71.5,2.6457513111,48.33333333,1.154700538,Monsanto,Fell1-10,GER,Near Felldorf,48.42,8.79,0,1999-12-30 0:00:00,CS76855,central_europe,,ylw_circle
9815,72.5,8.0622577483,48,3.16227766,Monsanto,Ha-HBT3-11,GER,Near Gross Engstingen,48.54,9.02,0,1999-12-30 0:00:00,CS76900,central_europe,,ylw_circle
9816,63,16.1038297722,39,2.160246899,Monsanto,Tu-WH,GER,Hagelloch (Heuberg),48.55,9.06,0,1999-12-30 0:00:00,CS77398,central_europe,,ylw_circle
9817,64.25,5.6789083458,63.75,5.188127472,Monsanto,IP-Ace-0,ESP,Acehuche,39.84,-6.6,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76642,spain,,pink_circle
9818,79.5,3.8729833462,70.75,4.5,,IP-Aln-30,ESP,Alcañiz,41.14,-0.25,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9819,98,2.7080128015,98.5,28.99137803,Monsanto,IP-Amu-0,ESP,Amunartia,42.35,-3.03,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76664,spain,,pink_circle
9820,61.75,8.0156097709,55.75,6.849574196,Monsanto,IP-Are-0,ESP,Arevalo,41,-4.71,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76671,spain,,pink_circle
9821,79.5,10.3762549442,72.25,2.5,Monsanto,IP-Aru-0,ESP,Arbúcies,41.81,2.49,Xavier Picó,1999-12-30 0:00:00,CS76674,spain,,pink_circle
9822,82,10.9848380355,62.33333333,2.309401077,Monsanto,IP-Aul-0,ESP,Aulencia,40.52,-4.02,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76675,spain,,pink_circle
9823,63,5.2281290471,42,1,Monsanto,IP-Bae-0,ESP,Los Barreros,43.34,-5.84,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76681,western_europe,,blu_circle
9824,115.5,12.0208152802,143,2.828427125,Monsanto,IP-Bes-5,ESP,Besande,42.91,-4.91,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76702,admixed,,forbidden
9825,68.5,6.9522178715,63.5,4.203173404,Monsanto,IP-Boa-0,ESP,Boadilla del Monte,40.4,-3.88,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76714,spain,,pink_circle
9826,77,5.2915026221,73,4.546060566,Monsanto,IP-Bor-0,ESP,Borrenes,42.49,-6.71,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76717,western_europe,,blu_circle
9827,69.25,4.3493294502,60,10.32795559,Monsanto,IP-Bos-0,ESP,Bossost,42.78,0.69,Xavier Picó,1999-12-30 0:00:00,CS76719,western_europe,,blu_circle
9828,82.25,2.5,78.75,1.5,Monsanto,IP-Bra-0,ESP,Brazuelo,42.5,-6.15,Xavier Picó,1999-12-30 0:00:00,CS76721,western_europe,,blu_circle
9829,83.25,9.6393291606,83,6.055300708,,IP-Bur-0,ESP,Burgohondo,40.43,-4.75,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9830,61.5,2.3804761428,51.25,1.707825128,Monsanto,IP-Bus-0,ESP,Busquistar,36.97,-3.28,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76736,admixed,,forbidden
9831,86.25,2.6299556397,88.25,16.02862024,Monsanto,IP-Cas-0,ESP,Castellar de Santiago,38.54,-3.39,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76743,admixed,,forbidden
9832,97,6,90.33333333,3.785938897,Monsanto,IP-Cat-0,ESP,Cantoblanco,40.54,-3.69,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76759,relict,Y,grn_circle
9833,75.75,7.0887234394,65.66666667,2.081665999,Monsanto,IP-Cha-0,ESP,Chapinería,40.38,-4.21,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76764,spain,,pink_circle
9834,75,4.0824829046,63.75,7.588368292,Monsanto,IP-Cho-0,ESP,La Chopera de las Rozas,40.51,-3.9,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76768,spain,,pink_circle
9835,81.75,6.9462219947,69.75,8.220908303,Monsanto,IP-Cir-0,ESP,Ciudad Rodrigo,40.61,-6.57,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76772,admixed,,forbidden
9836,109.5,5.5677643628,128.5,4.949747468,Monsanto,IP-Cod-0,ESP,Codos,41.25,-1.32,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76777,spain,,pink_circle
9837,76.3333333333,4.7258156263,64.25,4.716990566,Monsanto,IP-Con-0,ESP,Constantina,37.94,-5.6,Xavier Picó,1999-12-30 0:00:00,CS76780,relict,Y,grn_circle
9838,73.5,2.6457513111,67,5.656854249,Monsanto,IP-Cot-0,ESP,Cotanes del Monte,41.83,-5.38,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76784,admixed,,forbidden
9839,102.75,4.1129875598,115,6.08276253,Monsanto,IP-Coy-0,ESP,Colmenar del Arroyo,40.44,-4.27,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76785,admixed,,forbidden
9840,100.5,17.3685539602,120.5,2.121320344,Monsanto,IP-Dar-0,ESP,Daroca,41.13,-1.43,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76792,spain,,pink_circle
9841,77.75,2.9860788112,68,4.242640687,Monsanto,IP-Ees-0,ESP,San Lorenzo del Escorial,40.59,-4.15,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76836,spain,,pink_circle
9842,90.75,2.3629078131,77,NA,,IP-Ele-0,ESP,El Emperador,39.31,-3.89,Carlos Alonso-Blanco,1999-12-30 0:00:00,,,,
9843,62.75,2.2173557826,58.66666667,3.511884584,Monsanto,IP-Elp-0,ESP,El Pinar de las Rozas,40.53,-3.92,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76840,spain,,pink_circle
9844,89.25,2.2173557826,84.25,6.238322424,Monsanto,IP-Esn-2,ESP,Escanilla,42.27,0.19,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76846,spain,,pink_circle
9845,77.5,4.2031734043,65,4,Monsanto,IP-Evs-0,ESP,Ermita Virgen del Soto,40.48,-3.96,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76848,spain,,pink_circle
9846,116,3.1622776602,119.6666667,3.214550254,Monsanto,IP-Ezc-2,ESP,Ezcaray,42.31,-3.02,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76849,spain,,pink_circle
9847,60,4.5460605657,45,2.160246899,Monsanto,IP-Fel-2,ESP,La Felguera,43.31,-5.7,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76854,western_europe,,blu_circle
9848,85.75,10.7819293264,98,14.10673598,Monsanto,IP-Glo-1,ESP,Garganta de la Olla,40.11,-5.77,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76879,spain,,pink_circle
9849,99,8.2865352631,99.66666667,5.507570547,Monsanto,IP-Gud-3,ESP,Guadarrama,40.65,-4.11,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76895,admixed,,forbidden
9850,95.5,3,83,6.08276253,Monsanto,IP-Hec-0,ESP,Hecho,42.86,-0.7,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76917,spain,,pink_circle
9851,119.5,7.0474581706,144,NA,Monsanto,IP-Hue-3,ESP,Huergas de Babia,42.96,-6.1,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76942,western_europe,,blu_circle
9852,76.25,4.5,67.33333333,4.163331999,Monsanto,IP-Ini-0,ESP,Madrid,40.46,-3.75,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76945,spain,,pink_circle
9853,56.75,8.0983537422,35.5,0.707106781,Monsanto,IP-Lac-0,ESP,Las Caldas,43.33,-5.91,Carlos Alonso-Blanco,1999-12-30 0:00:00,CS76996,western_europe,,blu_circle
