accessionid;idFlat;Pot_position;Pot_row;Pot_column;Flat_position_16LD;T_germ;T_inf;T_repro;PostInf_duration;nSiliques;RosetteArea;RosetteDM;InfloDM;RootDM;ShootAlloc;RootAlloc;ReproAlloc;LUEinf;FvFm_mean;FvFm_sd;FvFm_median;FvFm_S;FvFm_Wmax;RAinf;ERinf;RERinf;DMinf;GRinf;RGRinf
9781;F32;B10;B;10;B_2_m;7;23.69724372;48;24.30275628;na;97.20892882;218.65;601.07;355.492854;18.60514027;30.24923126;51.14562847;0.579817203;0.825545533;0.084610486;0.832442;0.609917864;0.771850926;24.30223221;6.003017558;123.5075344;109.325;14.0908523;128.8895705
9782;F14;B6;B;6;A_1_l;7;21.73278871;41;19.26721129;144;85.63131115;244.66;721.57;258.177192;19.98191464;21.08589313;58.93219222;0.819780786;0.831501967;0.07655929;0.835294;0.568338365;0.865215466;21.40782779;6.249085755;145.9532891;122.33;17.54972588;143.4621588
9782;F26;C7;C;7;D_3_m;6;24.79456537;44;19.20543463;na;33.29528206;105.75;470.47;165.912742;14.24947237;22.35620835;63.39431929;0.678992799;0.824950471;0.095622876;0.835294;0.372021927;0.600104712;8.323820515;1.527217544;91.73777484;52.875;5.651814194;106.890103
9784;F16;B8;B;8;H_2_r;7;22.99242667;55;32.00757333;251;107.6920792;273.64;1065.06;488.902797;14.9726188;26.75104228;58.27633892;0.896011141;0.831073897;0.071857465;0.835294;0.459114297;0.881917614;26.9230198;6.2254385;115.6155317;136.82;24.12332568;176.3143231
9784;F23;D2;D;2;E_4_l;5;25.79150053;50;24.20849947;246;100.169976;360.62;868.21;421.988509;21.84492105;25.56238052;52.59269843;1.049110493;0.826603435;0.080552881;0.831373;0.431366515;0.753209342;25.042494;5.878555981;117.3716161;180.31;26.27234323;145.7065234
9785;F8;F8;F;8;A_1_r;6;29.20195396;55;25.79804604;208;95.32326511;439.15;927.07;470.563031;23.90864858;25.61886859;50.47248283;1.01357851;0.827299533;0.077687216;0.831373;0.415342828;0.583558235;23.83081628;5.193533279;108.9667517;219.575;24.15440326;110.0052522
9785;F22;F6;F;6;H_2_m;6;31.17228429;61;29.82771571;187;73.14816222;282.23;885.4;390.271836;18.11603231;25.05111856;56.83284913;0.714007907;0.833856143;0.078128709;0.839216;0.486423513;0.759261489;18.28704056;3.598996469;98.40292249;141.115;13.05709156;92.52802011
9793;F15;D6;D;6;F_4_r;5;20.00365398;43;22.99634602;152;37.318236;106.58;783.9;379.883925;8.389721867;29.90355106;61.70672707;0.82326338;0.82502133;0.085465873;0.831373;0.356018478;0.752001509;9.329559;2.709940187;145.2340988;53.29;7.680684277;144.1299358
9793;F20;C9;C;9;H_1_r;8;19.29313796;55;35.70686204;247;49.68819129;114.79;980.58;NA;NA;NA;NA;0.943465315;0.807618449;0.090012124;0.811765;0.489157957;0.632472587;12.42204782;2.804682158;112.8912961;57.395;11.71977126;204.1949868
9794;F8;D6;D;6;A_1_r;4;26.34528462;48;21.65471538;122;53.28753631;370.76;699.81;338.075305;26.32032341;24.00003065;49.67964593;1.649096765;0.830213204;0.076920593;0.835294;0.4842495;0.796278235;13.32188408;3.810089678;143.0011572;185.38;21.96907594;118.5083393
9794;F29;D6;D;6;B_4_m;6;26.39306347;50;23.60693653;108;92.53787093;315.52;682.37;389.43555;22.74303966;28.07095638;49.18600396;0.772422963;0.836370165;0.077193892;0.840607;0.483889739;0.703659073;23.13446773;5.31430973;114.8569699;157.76;17.86959411;113.2707538
9796;F16;B4;B;4;H_2_r;8;26.61879909;59;32.38120091;192;98.23185484;332.85;719.33;361.393478;23.54670664;25.56594925;50.88734411;0.91751165;0.831886544;0.077640612;0.837601;0.522706594;0.841362309;24.55796371;5.530546215;112.6018892;166.425;22.5322178;135.3896218
9796;F25;E1;E;1;G_1_m;10;27.06217951;57;29.93782049;223;102.7018427;447.17;871.95;582.624994;23.51366778;30.63633641;45.84999581;1.167354768;0.832528249;0.079608755;0.838655;0.451885777;0.683516815;25.67546068;5.448652163;106.1062201;223.585;29.97237143;134.0535878
9798;F4;D10;D;10;D_2_m;7;28.42600883;56;27.57399117;195;89.32890497;242.78;833.87;359.025541;16.9105061;25.00742896;58.08206494;0.570444785;0.82550999;0.077314369;0.831373;0.45428124;0.711100255;22.33222624;5.071311562;113.5424545;121.39;12.739302;104.9452344
9798;F28;F8;F;8;G_3_r;5;23.82195053;48;24.17804947;173;83.0706728;241.65;671.47;335.391336;19.35505053;26.86329922;53.78165025;0.764221356;0.822833619;0.08388596;0.827451;0.601147862;0.847852893;20.7676682;6.13301177;147.6576886;120.825;15.87109556;131.3560568
9800;F6;B2;B;2;C_2_m;8;25.10369655;55;29.89630345;332;122.5793111;384.24;1166.77;510.218264;18.6413124;24.75311798;56.60556962;0.830926523;0.823495975;0.090708379;0.831373;0.325954693;0.725671101;30.64482778;7.816310283;127.530661;192.12;25.46360019;132.5400801
9800;F31;B8;B;8;F_2_l;10;25.6595055;56;30.3404945;215;107.3396016;452.73;1063.86;506.522508;22.37789536;25.03679385;52.58531079;1.177511415;0.833602046;0.082863261;0.839216;0.441089167;0.664652769;26.8349004;7.000367226;130.434008;226.365;31.59840153;139.5904912
9801;F11;D10;D;10;F_2_r;3;26.58774115;48;21.41225885;190;91.16269468;376.33;817.04;430.621299;23.17315371;26.51623191;50.31061438;1.018825793;0.83199594;0.077642779;0.835294;0.559378833;0.850538458;22.79067367;5.883434735;129.0754898;188.165;23.21972616;123.4008778
9801;F28;E7;E;7;G_3_r;5;24.80313315;46;21.19686685;na;109.1072845;391.61;716.69;377.148241;26.36308618;25.38952423;48.24738959;0.987575533;0.837104902;0.080334951;0.843137;0.361931096;0.691760263;27.27682113;7.630170164;139.8654581;195.805;26.93792115;137.5752465
9803;F12;F8;F;8;H_1_l;10;30.02963335;59;28.97036665;106;119.3947777;454.26;881.29;447.97612;25.46976996;25.11744095;49.41278909;0.844951646;0.819938266;0.078920373;0.823529;0.341862651;0.689046748;29.84869443;6.366640355;106.6485566;227.13;25.22070349;111.040829
9803;F26;E3;E;3;D_3_m;6;31.30017016;60;28.69982984;138;106.8977559;542.42;930.5;485.114549;27.70226911;24.77558679;47.5221441;1.06399159;0.822534558;0.083574765;0.827451;0.538101103;0.757750055;26.72443898;5.715428988;106.9326281;271.21;28.43457832;104.8433993
9804;F16;F2;F;2;H_2_r;7;29.40523461;60;30.59476539;187;151.6874052;449.87;1246.23;531.973408;20.19098645;23.87593722;55.93307633;0.711113361;0.813876471;0.089257826;0.819608;0.330255594;0.645476343;37.9218513;8.771734118;115.6554047;224.935;26.96673514;119.8867902
9804;F30;C9;C;9;C_4_r;5;24.68229099;47;22.31770901;197;96.93522746;339.85;945.2;355.228811;20.7190386;21.65661158;57.62434982;0.955106288;0.821109044;0.088945507;0.827451;0.491328265;0.606644873;24.23380687;6.699320967;138.2226285;169.925;23.14586133;136.2122191
9811;F4;F8;F;8;D_2_m;4;33.7435452;61;27.2564548;222;102.9559086;490.98;963.15;478.287647;25.40755104;24.75073894;49.84171002;1.042978345;0.829940002;0.077789234;0.835294;0.386159231;0.784306856;25.73897715;5.096622626;99.00592779;245.49;26.8451958;109.3535207
9811;F25;D6;D;6;G_1_m;13;25.99340857;54;28.00659143;146;105.4301772;612.18;842.12;539.416432;30.70546995;27.05582516;42.23870489;1.576866255;0.834839285;0.077169816;0.840441;0.491894683;0.649350473;26.3575443;7.638842188;144.9080783;306.09;41.56232216;135.7846456
9813;F8;C5;C;5;A_1_r;6;30.37824113;58;27.62175887;202;118.4948107;410.88;1037.19;582.216903;20.23753389;28.67658271;51.0858834;0.813336744;0.838079332;0.080770636;0.843137;0.244790536;0.795750638;29.62370268;5.992556862;101.1446295;205.44;24.09404587;117.2802077
9814;F10;E7;E;7;C_1_r;4;27.42405903;51;23.57594097;118;90.27422692;264.62;731.68;290.72758;20.56055395;22.58907148;56.85037457;0.637236829;0.82966097;0.077412154;0.835294;0.549410833;0.833216694;22.56855673;5.033492464;111.5156039;132.31;14.38151552;108.6956052
9814;F23;C3;C;3;E_4_l;8;26.59962915;54;27.40037085;193;76.08099237;268.46;773.02;340.64795;19.42367203;24.64662913;55.92969884;0.781422493;0.827030264;0.082503585;0.831373;0.47480683;0.77634927;19.02024809;4.486214692;117.9326019;134.23;14.86284967;110.7267353
9815;F1;E7;E;7;H_4_l;2;32.1740705;62;29.8259295;239;118.7327241;589.63;1297.28;459.588888;25.12807498;19.58615409;55.28577093;1.308858118;0.828992635;0.0793484;0.835294;0.338273587;0.857063843;29.68318103;6.811539304;114.7373541;294.815;38.85107246;131.7811932
9815;F23;D8;D;8;E_4_l;6;28.76710174;57;28.23289826;245;129.915606;571.39;1120.8;592.506054;25.00945362;25.93369271;49.05685367;1.136878052;0.831291689;0.080054515;0.835294;0.563683264;0.829718208;32.4789015;7.046377561;108.4762297;285.695;36.92455026;129.2446499
9816;F14;E5;E;5;A_1_l;10;27.83490493;57;29.16509507;244;81.97118777;283.4;939.76;527.665028;16.1866546;30.13807888;53.67526652;0.722707002;0.824741141;0.076260573;0.827451;0.519960291;0.775098211;20.49279694;4.991077324;121.7763817;141.7;14.81028784;104.5186157
9816;F22;A5;A;5;H_2_m;7;29.88223787;58;28.11776213;261;82.79900018;252.46;922.95;550.274178;14.62955987;31.88730505;53.48313508;0.577096419;0.824144513;0.085555755;0.831373;0.394592972;0.661757849;20.69975005;3.969416583;95.88078539;126.23;11.94575163;94.63480657
9907;F7;E7;E;7;G_4_m;6;23.49138068;48;24.50861932;181;101.749121;632;791.3;406.930903;34.5311621;22.23385598;43.23498192;1.917324582;0.827422139;0.083016657;0.831373;0.399889626;0.733397478;25.43728025;8.283146916;162.8151051;316;48.77152273;154.3402618
9907;F27;D10;D;10;H_4_r;8;25.53424108;52;26.46575892;na;99.07763637;662.06;1106.13;561.546699;28.41780362;24.1034405;47.47875588;1.946449779;0.831251455;0.083906212;0.839216;0.339429022;0.466372324;24.76940909;6.542430716;132.06675;331.03;48.21241084;145.64363
9908;F6;A9;A;9;C_2_m;6;24.85494398;47;22.14505602;284;74.20747469;213.15;791.7;319.244661;16.09779167;24.11041071;59.79179762;0.617081889;0.827685878;0.075198594;0.831373;0.393612659;0.840640479;18.55186867;4.101461514;110.5403878;106.575;11.44802217;107.4175198
9908;F31;B2;B;2;F_2_l;9;25.6498932;50;24.3501068;232;99.14534762;244.08;960.6;417.48856;15.04652513;25.73644751;59.21702736;0.565751833;0.832530169;0.075849906;0.835294;0.537285018;0.895772659;24.78633691;6.027212548;121.5833661;122.04;14.02291555;114.9042572
9909;F15;F6;F;6;F_4_r;5;27.08715203;54;26.91284797;na;116.9789213;560.24;1049.56;590.322393;25.4640379;26.83134333;47.70461877;1.176458193;0.823429483;0.085405327;0.831373;0.310426339;0.648221449;29.24473033;7.111924845;121.5932711;280.12;34.40520258;122.823085
9910;F8;B2;B;2;A_1_r;8;20.73608443;58;37.26391557;140;107.7685344;422.82;732.48;741.568328;22.29042437;39.0943492;38.61522643;2.139250078;0.81957665;0.084620315;0.827451;0.547227105;0.744417633;26.9421336;5.514957533;102.3481959;211.41;57.63596141;272.6264671
9913;F2;C1;C;1;H_1_m;8;34.67913671;69;34.32086329;123;134.4533142;1063.85;1112.1;690.509744;37.11372547;24.08928803;38.7969865;1.802324065;0.823419251;0.0860668;0.831373;0.397922919;0.728162462;33.61332855;6.992905454;104.0198302;531.925;60.58211094;113.8922046
9913;F27;E9;E;9;H_4_r;7;30.66747016;60;29.33252984;146;118.3292045;673.95;861;572.792765;31.97496446;27.1756485;40.84938705;1.379295512;0.831354667;0.082849194;0.839216;0.457997441;0.610976806;29.58230113;6.725917479;113.681445;336.975;40.80273519;121.0853481
9914;F14;E3;E;3;A_1_l;8;30.24966552;62;31.75033448;126;106.8107884;535.59;812.86;494.093316;29.06797335;26.81583177;44.11619488;1.190365338;0.831036783;0.076322474;0.835294;0.291574913;0.698011569;26.7026971;6.174334258;115.6125584;267.795;31.78596507;118.6951402
9914;F30;E5;E;5;C_4_r;3;31.9253528;58;26.0746472;184;48.18037375;641.36;807.08;429.829684;34.14632124;22.88434338;42.96933539;2.889097026;0.831876835;0.081077366;0.839216;0.553392999;0.77449358;12.04509344;2.821412786;117.1187588;320.68;34.79944363;108.5176613
9916;F10;B2;B;2;C_1_r;8;30.64479626;61;30.35520374;239;97.51558897;409.15;1079.64;561.386521;19.95681815;27.38235051;52.66083135;0.905749129;0.82847683;0.082491864;0.835294;0.317613357;0.815377175;24.37889724;5.429279329;111.3520287;204.575;22.08116494;107.9367711
9917;F8;A5;A;5;A_1_r;7;28.91778529;56;27.08221471;171;130.675149;421.5;768.78;367.00791;27.06628603;23.56711997;49.366594;0.710248552;0.824073425;0.0847358;0.831373;0.420262454;0.747153531;32.66878725;7.896161823;120.8517745;210.75;23.20295884;110.0970763
9917;F30;F6;F;6;C_4_r;4;25.59960406;47;21.40039594;144;82.63448339;410.5;596.86;367.559872;29.85628533;26.73318493;43.41052974;1.220586209;0.829125199;0.084359648;0.835294;0.253110291;0.797921551;20.65862085;6.033080911;146.018482;205.25;25.21562769;122.8532409
9919;F19;B10;B;10;C_3_r;4;26.50864342;48;21.49135658;185;95.34286421;296.42;907.75;348.62616;19.08943412;22.45150838;58.4590575;0.685261672;0.82678072;0.079147305;0.831373;0.313281409;0.623489776;23.83571605;5.19510608;108.9773445;148.21;16.33370263;110.2064815
9920;F9;F8;F;8;B_4_l;5;23.20857359;41;17.79142641;152;98.71162155;370.75;538.13;329.541616;29.93730045;26.60980814;43.45289141;1.054763883;0.830845344;0.07457417;0.835294;0.39630484;0.885248957;24.67790539;7.181589579;145.5064655;185.375;26.0293633;140.4146368
9920;F24;D8;D;8;B_3_m;8;27.84107173;53;25.15892827;253;97.41631732;332.17;863.92;582.548832;18.67551714;32.75250835;48.5719745;0.797863028;0.828400606;0.077800083;0.831373;0.451442826;0.798579895;24.35407933;5.084991743;104.3971253;166.085;19.43121948;116.9956316
9925;F3;E1;E;1;B_1_m;11;22.03009286;60;37.96990714;150;124.8506865;610.29;744.23;356.442499;35.66939663;20.8328645;43.49773887;1.950771664;0.82743855;0.07783051;0.831373;0.363323101;0.86418315;31.21267163;7.257724092;116.2624619;305.145;60.88879537;199.5405311
9925;F22;F4;F;4;H_2_m;9;24.08046542;58;33.91953458;135;103.2857405;491.35;900.06;286.394277;29.28529905;17.06958797;53.64511298;1.65025227;0.828690148;0.076522332;0.831373;0.351329631;0.826061296;25.82143513;6.059007435;117.3251488;245.675;42.61188194;173.4481813
9926;F9;D10;D;10;B_4_l;6;23.38978368;48;24.61021632;178;94.90512465;374.6;875.96;419.429954;22.43127266;25.11571719;52.45301015;1.09924185;0.832161607;0.076310862;0.835294;0.310574146;0.728830356;23.72628116;6.857318201;144.508913;187.3;26.08092119;139.2467763
9926;F29;A3;A;3;B_4_m;5;25.92773097;50;24.07226903;152;59.52872727;277.44;771.74;406.127996;19.06400575;27.90666973;53.02932452;1.09828986;0.832397173;0.076328799;0.835294;0.585005649;0.742985759;14.88218182;3.626352768;121.8353872;138.72;16.34494939;117.8269131
9929;F10;F10;F;10;C_1_r;8;27.86724397;54;26.13275603;187;86.02724352;391.37;828.31;380.073676;24.46439135;23.75826239;51.77734625;1.049429031;0.823596453;0.078034358;0.827451;0.41322099;0.732351449;21.50681088;4.842848542;112.5887183;195.685;22.56987169;115.3377709
9929;F31;F8;F;8;F_2_l;7;27.92523917;54;26.07476083;177;88.00735483;357.33;744.33;313.213946;25.25525338;22.13723328;52.60751335;0.922264431;0.82966711;0.079441921;0.835294;0.359112924;0.555034594;22.00183871;5.226141613;118.7660196;178.665;20.29151325;113.572962
9930;F14;C7;C;7;A_1_l;5;21.41869288;38;16.58130712;87;59.69456892;97.47;328.76;102.501318;18.43469389;19.38627702;62.17902908;0.420001313;0.831366828;0.075537236;0.83652;0.378038044;0.556899917;14.92364223;3.717320653;124.5446854;48.735;6.267949331;128.6128928
9930;F17;D8;D;8;E_1_m;6;20.84565368;37;16.15434632;98;77.59057832;115.54;383.93;174.846847;17.13437837;25.92947926;56.93614237;0.404779552;0.820164796;0.083408046;0.823529;0.352061885;0.646602828;19.39764458;5.054236575;130.2796469;57.77;7.851769885;135.9143134
9931;F13;F2;F;2;A_4_l;9;18.93717894;42;23.06282106;380;32.92163265;86.14;607.34;357.477647;8.1963341;34.01446747;57.78919843;0.852769667;0.821642368;0.086542251;0.827451;0.461712819;0.796674986;8.230408163;2.350514657;142.7945377;43.07;7.018642429;162.9589605
9931;F22;D10;D;10;H_2_m;11;19.01597357;45;25.98402643;230;68.71723682;96.53;757.79;315.09051;8.254586321;26.94438842;64.80102526;0.462051839;0.823725037;0.085310337;0.828877;0.368240507;0.756071149;17.17930921;4.373377935;127.2861989;48.265;7.937731412;164.4614402
9932;F3;C7;C;7;B_1_m;3;27.82558159;48;20.17441841;566;78.78500075;240.18;896.97;265.979293;17.1174532;18.95614997;63.92639684;0.86995405;0.827736339;0.075775104;0.831373;0.317691644;0.901761777;19.69625019;5.011173512;127.2113591;120.09;17.13483261;142.6832593
9932;F24;F10;F;10;B_3_m;8;21.99190303;43;21.00809697;305;78.00831994;179.72;855.64;312.015982;13.3385189;23.15730621;63.50417489;0.632837873;0.82253591;0.08181787;0.827451;0.516861751;0.772278834;19.50207999;5.008618236;128.4124114;89.86;12.34165482;137.3431429
9933;F15;C1;C;1;F_4_r;8;23.11253502;45;21.88746498;246;55.60692787;127.37;862.73;318.818791;9.730932192;24.35741569;65.91165212;0.47262201;0.819471974;0.082962775;0.827451;0.695600986;0.905319587;13.90173197;3.256532997;117.1268805;63.685;6.570264503;103.1681637
9933;F32;F8;F;8;B_2_m;6;23.16926088;42;18.83073912;141;44.06144507;106.24;659.39;174.056876;11.30589377;18.5228591;70.17124713;0.502971009;0.82678925;0.081144595;0.831373;0.464964277;0.790058249;11.01536127;2.464913685;111.8852857;53.12;5.540407375;104.2998376
9934;F4;A1;A;1;D_2_m;4;22.38012285;40;17.61987715;273;78.46605145;134.24;449.46;207.063302;16.97600276;26.18524424;56.838753;0.430366717;0.824342879;0.082047757;0.831373;0.486630631;0.757067141;19.61651286;4.835432532;123.2490343;67.12;8.442294244;125.7791157
9934;F18;F4;F;4;A_2_l;7;22.24345159;43;20.75654841;391;75.80962325;136.95;756.9;309.629753;11.37950179;25.72787388;62.89262433;0.48509484;0.822951495;0.079753482;0.827451;0.323121257;0.570519243;18.95240581;4.789292538;126.3505168;68.475;9.193714263;134.2638082
9939;F7;C1;C;1;G_4_m;7;28.57684753;55;26.42315247;87;107.240168;414.17;609.21;340.387742;30.36954074;24.95936306;44.6710962;0.935299317;0.823382406;0.084466914;0.831373;0.470224079;0.663754871;26.810042;5.782172079;107.8359385;207.085;25.07541397;121.0875436
9939;F18;E5;E;5;A_2_l;5;23.83983415;47;23.16016585;136;90.83393164;255.6;577.43;393.306971;20.84255845;32.07168831;47.08575324;0.771893197;0.822449327;0.085489047;0.827451;0.461791976;0.739504745;22.70848291;6.296224038;138.6315427;127.8;17.52852347;137.1558957
9940;F9;A5;A;5;B_4_l;6;24.6720545;45;20.3279455;155;90.4229749;264.06;800.33;307.018347;19.25465895;22.38708461;58.35825644;0.735310331;0.835085623;0.073755979;0.839216;0.478076885;0.707693311;22.60574373;5.249770257;116.1158492;132.03;16.6222369;125.8974241
9940;F19;B6;B;6;C_3_r;7;22.28309455;41;18.71690545;89;72.18875071;147.92;556.11;211.872376;16.15019285;23.13263745;60.71716971;0.51957559;0.831191985;0.079546428;0.835294;0.293600344;0.819977699;18.04718768;4.194521016;116.2098242;73.96;9.376878193;126.7831016
9941;F8;A3;A;3;A_1_r;4;23.626628;42;18.373372;157;65.27872637;161.25;768.61;218.044614;14.04733442;18.99501155;66.95765403;0.60417397;0.822802887;0.081472502;0.827451;0.479580631;0.797279208;16.31968159;3.978466387;121.8916669;80.625;9.859926822;122.293666
9941;F29;E7;E;7;B_4_m;5;21.43394989;43;21.56605011;196;74.45361812;224.28;972.57;260.391014;15.39072795;17.86876786;66.74050419;0.844934578;0.821165431;0.090252505;0.827451;0.406696684;0.650930036;18.61340453;5.924720309;159.1519783;112.14;15.72710909;140.2453103
9942;F10;B10;B;10;C_1_r;6;32.0299566;81;48.9700434;na;105.6385219;946.78;637.34;639.94164;42.56986331;28.77355683;28.65657986;2.13477638;0.830165299;0.075767705;0.835294;0.283638134;0.863270071;26.40963048;5.844109664;110.6435334;473.39;56.37865535;119.0955773
9942;F28;A3;A;3;G_3_r;9;31.45346199;67;35.54653801;70;97.46383774;734.87;546.86;444.63857;42.56738757;25.75571507;31.67689736;1.928979718;0.836749889;0.076439279;0.839216;0.459868442;0.736264639;24.36595944;4.758359548;97.64359086;367.435;47.00144156;127.917704
9943;F3;D4;D;4;B_1_m;2;24.33172732;47;22.66827268;132;64.74071564;90.46;538.45;201.269563;10.89643783;24.24409995;64.85946222;0.530240725;0.829942898;0.078664303;0.835294;0.343255478;0.715098832;16.18517891;3.956254295;122.2184295;45.23;8.582040995;189.7422285
9943;F18;B4;B;4;A_2_l;7;16.4730723;40;23.5269277;127;62.22637018;43.67;368.94;295.797713;6.164529154;41.75529255;52.0801783;0.283479888;0.81211433;0.088906387;0.819608;0.45381421;0.685516225;15.55659255;4.142078011;133.1293469;21.835;4.409981115;201.9684504
9944;F3;C9;C;9;B_1_m;11;23.3901832;46;22.6098168;73;56.76526872;112.5;239.29;210.047255;20.02359206;37.38578265;42.59062529;0.442973367;0.825993847;0.081607813;0.831659;0.389511563;0.853665245;14.19131718;3.359187256;118.3536106;56.25;6.28637556;111.7577877
9944;F30;E3;E;3;C_4_r;9;22.13367114;42;19.86632886;76;57.80122171;143.57;249.09;200.307744;24.21210959;33.78054642;42.00734399;0.608843063;0.815581086;0.090004563;0.823529;0.662079828;0.794594532;14.45030543;3.618084182;125.1905782;71.785;8.797968222;122.5599808
9945;F4;C1;C;1;D_2_m;6;25.02492183;47;21.97507817;134;79.58847737;177.25;617.97;273.944603;16.57836403;25.62230383;57.79933214;0.549387786;0.830715906;0.076940306;0.835294;0.353373774;0.881597711;19.89711934;4.358121087;109.5163831;88.625;10.93123435;123.3425597
9946;F27;E3;E;3;H_4_r;10;13.3998907;40;26.6001093;272;42.53742209;25.02;332.96;NA;NA;NA;NA;0.269996709;0.822711058;0.081285468;0.827451;0.335042107;0.744918637;10.63435552;2.689041813;126.4318184;12.51;2.871240997;229.5156673
9947;F8;C3;C;3;A_1_r;6;46.79526199;92;45.20473801;73;56.11940299;595.1;535.07;320.730218;41.01591499;22.10560134;36.87848367;1.492344871;0.837446296;0.070258202;0.839216;0.439777359;0.732668674;14.02985075;1.574724534;56.12050202;297.55;20.9373758;70.36590757
9947;F29;B2;B;2;B_4_m;10;42.27518238;88;45.72481762;67;48.31332881;524.44;502.57;265.3409;40.58030988;20.53164508;38.88804503;1.611518024;0.835843794;0.072965958;0.839216;0.305416265;0.885378824;12.0783322;1.802184888;74.60404538;262.22;19.46445005;74.22946399
9948;F13;A7;A;7;A_4_l;6;33.54607364;81;47.45392636;145;103.9792912;1323.27;1225.48;1002.86028;37.2583109;28.23677715;34.50491195;2.725950675;0.825432993;0.084166632;0.831373;0.473799904;0.698262277;25.9948228;5.881455768;113.1274449;661.635;70.86060477;107.0992387
9948;F27;B4;B;4;H_4_r;6;37.0200366;79;41.9799634;135;84.90448722;1583.38;1140.2;866.123108;44.10894028;24.12798724;31.76307248;3.896918887;0.836022862;0.074898894;0.839216;0.241257918;0.749037246;21.22612181;4.644980811;109.4166154;791.69;82.71647497;104.4808889
9951;F15;F2;F;2;F_4_r;4;26.81792962;48;21.18207038;164;52.84089191;156.78;813.15;324.744032;12.10961185;25.08307296;62.80731519;0.628169734;0.823745559;0.077012283;0.827451;0.518111941;0.771668907;13.21022298;2.914344531;110.3064095;78.39;8.298262254;105.8586842
9951;F17;A3;A;3;E_1_m;6;24.79338507;47;22.20661493;246;36.24592876;134.3;943.1;251.942597;10.10273802;18.95242036;70.94484162;0.749428605;0.823562946;0.083859147;0.831373;0.376439135;0.709334383;9.06148219;2.033663222;112.2147116;67.15;6.790933961;101.130811
9954;F12;F2;F;2;H_1_l;12;35.88213426;75;39.11786574;63;103.7569444;571.51;684.46;254.903771;37.82645585;16.87128176;45.30226238;1.022646886;0.825705231;0.084197046;0.831373;0.56827034;0.827346112;25.9392361;5.032876379;97.01281023;285.755;26.52667903;92.83014831
9954;F21;B10;B;10;H_3_r;8;33.5432893;68;34.4567107;101;94.26336563;763.72;1035.62;453.70242;33.89727567;20.13732258;45.96540175;1.761201605;0.830316328;0.082194305;0.835294;0.220935519;0.785450391;23.56584141;4.776375688;101.341081;381.86;41.5041977;108.6895661
9958;F13;F6;F;6;A_4_l;6;23.23927913;45;21.76072087;332;38.19769018;237.61;844.95;304.652776;17.12859081;21.96150304;60.90990615;1.550484791;0.827730901;0.070685483;0.831373;0.342608115;0.728964443;9.549422545;3.104622969;162.5555343;118.805;14.80623442;124.6263576
9958;F18;C3;C;3;A_2_l;6;24.40442633;44;19.59557367;256;55.21508766;239.38;842.64;287.674746;17.47688678;21.00283635;61.52027687;1.070794198;0.825461561;0.075556275;0.827451;0.432853783;0.703001946;13.80377192;3.527351465;127.7676669;119.69;14.78099888;123.4940169
9959;F3;E9;E;9;B_1_m;6;26.53724951;55;28.46275049;176;93.2654703;265.7;898.37;448.565953;16.47613025;27.8156984;55.70817135;0.722923268;0.823910265;0.081789912;0.827451;0.35414201;0.678899067;23.31636758;5.465976251;117.2132888;132.85;16.85594464;126.8795231
9959;F20;C1;C;1;H_1_r;9;26.02782317;55;28.97217683;127;89.40682794;333.1;1015.55;470.450757;18.3112452;25.8617207;55.8270341;0.959943968;0.822067272;0.080307037;0.827451;0.410599344;0.795308762;22.35170699;5.26011816;117.6670346;166.55;21.45638629;128.8284977
9960;F5;C3;C;3;G_3_m;5;24.40484414;46;21.59515586;224;47.3085304;159.58;802.33;294.450274;12.70177061;23.43677049;63.8614589;0.703296503;0.835946935;0.077545837;0.839216;0.432122856;0.728076306;11.8271326;3.057652782;129.2643316;79.79;8.317980997;104.2484146
9960;F26;A5;A;5;D_3_m;5;26.30318135;47;20.69681865;155;72.92524138;182.87;661.6;274.639869;16.34066548;24.54092101;59.11841351;0.50661278;0.832937024;0.082371156;0.839216;0.502703464;0.702251864;18.23131035;3.617472645;99.21044008;91.435;9.23621482;101.013997
9965;F8;E5;E;5;A_1_r;5;24.1185012;43;18.8814988;236;71.45096711;182.57;674.05;213.580291;17.05942351;19.95703914;62.98353735;0.628533632;0.832623197;0.07795314;0.835294;0.516155413;0.885163699;17.86274178;3.937630879;110.2191066;91.285;11.22733397;122.9921014
9965;F17;E1;E;1;E_1_m;5;24.7567818;47;22.2432182;248;73.77576225;161.51;642.82;347.508609;14.0219297;30.16990456;55.80816574;0.556154208;0.830613967;0.077021628;0.832843;0.297597043;0.896066069;18.44394056;4.321119223;117.1419743;80.755;10.25767516;127.0221677
9966;F4;D6;D;6;D_2_m;8;35.76885422;71;35.23114578;19;96.01212964;1594.28;272.78;363.439227;71.47637536;16.29407545;12.22954918;3.589369786;0.834804034;0.080276413;0.839216;0.427192341;0.678776067;24.00303241;5.416120289;112.8215843;797.14;86.15575931;108.081089
9966;F24;C7;C;7;B_3_m;10;34.31991638;68;33.68008362;72;169.7562464;1472.56;1138.72;474.968713;47.71358814;15.38983916;36.8965727;1.995748656;0.830351983;0.079962015;0.835294;0.536495842;0.83685047;42.4390616;8.976585879;105.758534;736.28;84.69770013;115.0346337
